Numero de onda	polietileno.dpt
1388.37031	0.98359
1386.3165	0.98237
1384.2627	0.97933
1382.2089	0.97429
1380.1551	0.96806
1378.1013	0.9637
1376.04749	0.96336
1373.99369	0.96527
1371.93989	0.96626
1369.88609	0.96621
1367.83228	0.96644
1365.77848	0.96709
1363.72468	0.96816
1361.67088	0.9701
1359.61708	0.97227
1357.56327	0.97357
1355.50947	0.9741
1353.45567	0.97452
1351.40187	0.97502
1349.34806	0.97535
1347.29426	0.97503
1345.24046	0.97407
1343.18666	0.97373
1341.13286	0.97512
1339.07905	0.9779
1337.02525	0.98043
1334.97145	0.98183
1332.91765	0.98239
1330.86384	0.98231
1328.81004	0.98148
1326.75624	0.98011
1324.70244	0.97909
1322.64864	0.97929
1320.59483	0.98033
1318.54103	0.98101
1316.48723	0.98104
1314.43343	0.98072
1312.37962	0.98023
1310.32582	0.97936
1308.27202	0.97784
1306.21822	0.97548
1304.16442	0.9722
1302.11061	0.96941
1300.05681	0.96918
1298.00301	0.97114
1295.94921	0.97342
1293.8954	0.97534
1291.8416	0.97719
1289.7878	0.97916
1287.734	0.98092
1285.6802	0.98211
1283.62639	0.98292
1281.57259	0.98365
1279.51879	0.98399
1277.46499	0.98346
1275.41118	0.98245
1273.35738	0.98175
1271.30358	0.98168
1269.24978	0.98209
1267.19598	0.98277
1265.14217	0.98357
1263.08837	0.98421
1261.03457	0.98431
1258.98077	0.98416
1256.92696	0.98415
1254.87316	0.98394
1252.81936	0.98344
1250.76556	0.98266
1248.71176	0.98104
1246.65795	0.97919
1244.60415	0.97897
1242.55035	0.98055
1240.49655	0.98261
1238.44274	0.98427
1236.38894	0.98517
1234.33514	0.98564
1232.28134	0.98621
1230.22754	0.9869
1228.17373	0.98756
1226.11993	0.98777
1224.06613	0.98737
1222.01233	0.98672
1219.95852	0.98537
1217.90472	0.98321
1215.85092	0.98222
1213.79712	0.98347
1211.74332	0.98536
1209.68951	0.98643
1207.63571	0.98646
1205.58191	0.986
1203.52811	0.98601
1201.4743	0.9867
1199.4205	0.98748
1197.3667	0.98811
1195.3129	0.9883
1193.25909	0.98742
1191.20529	0.98588
1189.15149	0.98509
1187.09769	0.98564
1185.04389	0.98681
1182.99008	0.98787
1180.93628	0.9887
1178.88248	0.98926
1176.82868	0.98946
1174.77487	0.98939
1172.72107	0.98935
1170.66727	0.98951
1168.61347	0.98972
1166.55967	0.98979
1164.50586	0.98977
1162.45206	0.98981
1160.39826	0.98995
1158.34446	0.99019
1156.29065	0.99024
1154.23685	0.98989
1152.18305	0.98955
1150.12925	0.98938
1148.07545	0.98916
1146.02164	0.98907
1143.96784	0.98914
1141.91404	0.989
1139.86024	0.98864
1137.80643	0.98832
1135.75263	0.98801
1133.69883	0.98738
1131.64503	0.98644
1129.59123	0.98567
1127.53742	0.98501
1125.48362	0.98395
1123.42982	0.98236
1121.37602	0.98063
1119.32221	0.97975
1117.26841	0.98059
1115.21461	0.98273
1113.16081	0.98513
1111.10701	0.98689
1109.0532	0.98745
1106.9994	0.98746
1104.9456	0.9879
1102.8918	0.98844
1100.83799	0.98859
1098.78419	0.98861
1096.73039	0.98846
1094.67659	0.98853
1092.62279	0.98906
1090.56898	0.98959
1088.51518	0.98958
1086.46138	0.9891
1084.40758	0.98862
1082.35377	0.98815
1080.29997	0.9877
1078.24617	0.98752
1076.19237	0.98771
1074.13857	0.9883
1072.08476	0.98899
1070.03096	0.98919
1067.97716	0.98872
1065.92336	0.98834
1063.86955	0.98856
1061.81575	0.98894
1059.76195	0.98955
1057.70815	0.9905
1055.65435	0.99092
1053.60054	0.9906
1051.54674	0.99024
1049.49294	0.99017
1047.43914	0.9905
1045.38533	0.99093
1043.33153	0.99107
1041.27773	0.99149
1039.22393	0.99258
1037.17013	0.99353
1035.11632	0.99351
1033.06252	0.99298
1031.00872	0.99264
1028.95492	0.99234
1026.90111	0.99229
1024.84731	0.99235
1022.79351	0.99185
1020.73971	0.99127
1018.68591	0.99168
1016.6321	0.99272
1014.5783	0.99341
1012.5245	0.99351
1010.4707	0.99309
1008.41689	0.99276
1006.36309	0.9931
1004.30929	0.99375
1002.25549	0.99397
1000.20169	0.99384
998.14788	0.99396
996.09408	0.99402
994.04028	0.99364
991.98648	0.99333
989.93267	0.99323
987.87887	0.99312
985.82507	0.99322
983.77127	0.99362
981.71747	0.9937
979.66366	0.99346
977.60986	0.99333
975.55606	0.9933
973.50226	0.99344
971.44845	0.99334
969.39465	0.99287
967.34085	0.99284
965.28705	0.99342
963.23325	0.99384
961.17944	0.99386
959.12564	0.99385
957.07184	0.99389
955.01804	0.99383
952.96423	0.99359
950.91043	0.99335
948.85663	0.99338
946.80283	0.99345
944.74903	0.99355
942.69522	0.99383
940.64142	0.99395
938.58762	0.99374
936.53382	0.9934
934.48001	0.99295
932.42621	0.99271
930.37241	0.9929
928.31861	0.99289
926.26481	0.99263
924.211	0.99257
922.1572	0.9923
920.1034	0.9918
918.0496	0.9913
915.99579	0.99059
913.94199	0.99018
911.88819	0.99052
909.83439	0.9911
907.78059	0.9916
905.72678	0.99171
903.67298	0.99124
901.61918	0.99096
899.56538	0.99142
897.51157	0.99152
895.45777	0.99077
893.40397	0.9901
891.35017	0.98964
889.29637	0.98943
887.24256	0.9898
885.18876	0.98995
883.13496	0.98928
881.08116	0.9886
879.02735	0.98863
876.97355	0.98881
874.91975	0.9889
872.86595	0.98959
870.81215	0.99074
868.75834	0.99159
866.70454	0.99193
864.65074	0.99201
862.59694	0.99192
860.54313	0.9917
858.48933	0.99188
856.43553	0.9921
854.38173	0.9918
852.32792	0.99138
850.27412	0.99109
848.22032	0.99093
846.16652	0.99104
844.11272	0.99125
842.05891	0.99077
840.00511	0.98958
837.95131	0.98866
835.89751	0.98808
833.8437	0.98692
831.7899	0.98536
829.7361	0.98449
827.6823	0.98399
825.6285	0.98273
823.57469	0.98112
821.52089	0.97971
819.46709	0.97781
817.41329	0.9758
815.35948	0.97539
813.30568	0.97675
811.25188	0.97764
809.19808	0.977
807.14428	0.97622
805.09047	0.97587
803.03667	0.9757
800.98287	0.97613
798.92907	0.97748
796.87526	0.97857
794.82146	0.97852
792.76766	0.9788
790.71386	0.97996
788.66006	0.98103
786.60625	0.98159
784.55245	0.98193
782.49865	0.98237
780.44485	0.98255
778.39104	0.98209
776.33724	0.98111
774.28344	0.98064
772.22964	0.98145
770.17584	0.98227
768.12203	0.98196
766.06823	0.9811
764.01443	0.9807
761.96063	0.98111
759.90682	0.98159
757.85302	0.98117
755.79922	0.98014
753.74542	0.97931
751.69162	0.97811
749.63781	0.97579
747.58401	0.97366
745.53021	0.97273
743.47641	0.97116
741.4226	0.96762
739.3688	0.96252
737.315	0.95464
735.2612	0.93729
733.2074	0.89866
731.15359	0.8467
729.09979	0.81829
727.04599	0.82164
724.99219	0.81834
722.93838	0.78117
720.88458	0.72607
718.83078	0.70697
716.77698	0.75332
714.72318	0.8272
712.66937	0.88461
710.61557	0.91794
708.56177	0.93685
706.50797	0.94849
704.45416	0.95617
702.40036	0.96203
700.34656	0.96708
698.29276	0.97084
696.23896	0.97287
694.18515	0.974
692.13135	0.97471
690.07755	0.97466
688.02375	0.97431
685.96994	0.9745
683.91614	0.97515
681.86234	0.97551
679.80854	0.9747
677.75474	0.97291
675.70093	0.97106
673.64713	0.9695
671.59333	0.96731
669.53953	0.96314
667.48572	0.95928
665.43192	0.95851
663.37812	0.957
661.32432	0.95329
659.27052	0.94892
657.21671	0.94563
655.16291	0.94365
653.10911	0.94198
651.05531	0.93994
649.0015	0.93841
646.9477	0.93879
644.8939	0.9412
642.8401	0.94383
640.7863	0.94653
638.73249	0.94979
636.67869	0.95162
634.62489	0.95238
632.57109	0.95373
630.51728	0.95517
628.46348	0.95749
626.40968	0.96189
624.35588	0.96658
622.30208	0.96956
620.24827	0.97124
618.19447	0.97288
616.14067	0.97499
614.08687	0.97691
612.03306	0.97866
609.97926	0.98038
607.92546	0.98084
605.87166	0.98059
603.81786	0.982
601.76405	0.98484
599.71025	0.98713
597.65645	0.98809
595.60265	0.98807
593.54884	0.98792
591.49504	0.98753
589.44124	0.98644
587.38744	0.98632
585.33364	0.98763
583.27983	0.9875
581.22603	0.98558
579.17223	0.98476
577.11843	0.98499
575.06462	0.98478
573.01082	0.98561
570.95702	0.98835
568.90322	0.99044
566.84942	0.99006
564.79561	0.98788
562.74181	0.98543
560.68801	0.98483
558.63421	0.98613
556.5804	0.98768
554.5266	0.98787
552.4728	0.98508
550.419	0.98146
548.3652	0.98048
546.31139	0.98169
544.25759	0.98415
542.20379	0.98751
540.14999	0.99004
538.09618	0.98982
536.04238	0.98762
533.98858	0.98637
531.93478	0.98593
529.88098	0.98607
527.82717	0.9885
525.77337	0.98977
523.71957	0.98747
521.66577	0.98638
519.61196	0.98821
517.55816	0.98944
515.50436	0.98857
513.45056	0.98743
511.39675	0.98719
509.34295	0.98856
507.28915	0.99183
505.23535	0.99421
503.18155	0.99284
501.12774	0.98954
499.07394	0.98818
497.02014	0.98978
494.96634	0.99311
492.91253	0.99562
490.85873	0.99485
488.80493	0.99295
486.75113	0.99355
484.69733	0.994
482.64352	0.99192
480.58972	0.99165
478.53592	0.99282
476.48212	0.99161
474.42831	0.99021
472.37451	0.99085
470.32071	0.99075
468.26691	0.99016
466.21311	0.9924
464.1593	0.99481
462.1055	0.99289
460.0517	0.98856
457.9979	0.98608
455.94409	0.98606
453.89029	0.98718
451.83649	0.98899
449.78269	0.98887
447.72889	0.98718
445.67508	0.98754
443.62128	0.98967
441.56748	0.99409
439.51368	0.99901
437.45987	1.00033
435.40607	0.9979
433.35227	0.99321
431.29847	0.99087
429.24467	0.99186
427.19086	0.99493
425.13706	0.99782
423.08326	0.99159
421.02946	0.97889
418.97565	0.97422
416.92185	0.98078
414.86805	0.98776
412.81425	0.99104
410.76045	0.98946
408.70664	0.98657
406.65284	0.98825
404.59904	0.9924
402.54524	0.99511
400.49143	0.99643
398.43763	0.99501
KMeans Clustering	1.0
Spectral Clustering	6.0
Agglomerative Clustering	4.0
