Numero de onda	Muestra 379
3996.69914	0.96886
3994.64534	0.96907
3992.59153	0.96926
3990.53773	0.96915
3988.48393	0.9689
3986.43013	0.96926
3984.37632	0.96981
3982.32252	0.96988
3980.26872	0.96975
3978.21492	0.96937
3976.16112	0.96873
3974.10731	0.9687
3972.05351	0.9691
3969.99971	0.96858
3967.94591	0.96779
3965.8921	0.96785
3963.8383	0.96819
3961.7845	0.96841
3959.7307	0.96883
3957.6769	0.96936
3955.62309	0.96956
3953.56929	0.96932
3951.51549	0.96901
3949.46169	0.96884
3947.40788	0.96892
3945.35408	0.96936
3943.30028	0.96977
3941.24648	0.9698
3939.19268	0.96947
3937.13887	0.96906
3935.08507	0.96915
3933.03127	0.96953
3930.97747	0.96941
3928.92366	0.96916
3926.86986	0.96918
3924.81606	0.96898
3922.76226	0.96847
3920.70845	0.96828
3918.65465	0.96858
3916.60085	0.96899
3914.54705	0.96933
3912.49325	0.96918
3910.43944	0.96863
3908.38564	0.96841
3906.33184	0.96848
3904.27804	0.96884
3902.22423	0.96934
3900.17043	0.96914
3898.11663	0.96865
3896.06283	0.96871
3894.00903	0.96922
3891.95522	0.96955
3889.90142	0.96969
3887.84762	0.97011
3885.79382	0.97019
3883.74001	0.96943
3881.68621	0.96868
3879.63241	0.96816
3877.57861	0.96812
3875.52481	0.9689
3873.471	0.97017
3871.4172	0.97094
3869.3634	0.97075
3867.3096	0.97043
3865.25579	0.97016
3863.20199	0.96964
3861.14819	0.96959
3859.09439	0.96977
3857.04059	0.96951
3854.98678	0.96894
3852.93298	0.96847
3850.87918	0.96876
3848.82538	0.96921
3846.77157	0.96924
3844.71777	0.96908
3842.66397	0.96911
3840.61017	0.96915
3838.55637	0.96872
3836.50256	0.96849
3834.44876	0.96937
3832.39496	0.97032
3830.34116	0.97006
3828.28735	0.9693
3826.23355	0.96929
3824.17975	0.96994
3822.12595	0.97042
3820.07215	0.97026
3818.01834	0.96976
3815.96454	0.96893
3813.91074	0.96856
3811.85694	0.96932
3809.80313	0.97034
3807.74933	0.97048
3805.69553	0.96952
3803.64173	0.96853
3801.58793	0.96826
3799.53412	0.96928
3797.48032	0.97051
3795.42652	0.97098
3793.37272	0.97104
3791.31891	0.97092
3789.26511	0.97019
3787.21131	0.96918
3785.15751	0.96875
3783.10371	0.96899
3781.0499	0.96933
3778.9961	0.96919
3776.9423	0.96875
3774.8885	0.96908
3772.83469	0.97017
3770.78089	0.97072
3768.72709	0.97037
3766.67329	0.97033
3764.61949	0.97058
3762.56568	0.97066
3760.51188	0.97074
3758.45808	0.97091
3756.40428	0.97113
3754.35047	0.97112
3752.29667	0.97114
3750.24287	0.97178
3748.18907	0.97229
3746.13527	0.97209
3744.08146	0.97132
3742.02766	0.97118
3739.97386	0.97172
3737.92006	0.97198
3735.86625	0.972
3733.81245	0.97185
3731.75865	0.97165
3729.70485	0.97186
3727.65105	0.97164
3725.59724	0.97096
3723.54344	0.97076
3721.48964	0.97054
3719.43584	0.96968
3717.38203	0.96859
3715.32823	0.96765
3713.27443	0.96622
3711.22063	0.96343
3709.16683	0.96068
3707.11302	0.95867
3705.05922	0.95627
3703.00542	0.95325
3700.95162	0.95038
3698.89781	0.94862
3696.84401	0.94809
3694.79021	0.94876
3692.73641	0.95014
3690.68261	0.95152
3688.6288	0.95306
3686.575	0.95425
3684.5212	0.95475
3682.4674	0.95524
3680.41359	0.95591
3678.35979	0.95626
3676.30599	0.95567
3674.25219	0.95498
3672.19839	0.95522
3670.14458	0.95497
3668.09078	0.95394
3666.03698	0.95326
3663.98318	0.95262
3661.92937	0.9517
3659.87557	0.95073
