Numero de onda	Muestra 424
3996.69914	0.96827
3994.64534	0.96837
3992.59153	0.9683
3990.53773	0.96826
3988.48393	0.96827
3986.43013	0.96834
3984.37632	0.96874
3982.32252	0.96893
3980.26872	0.96854
3978.21492	0.96817
3976.16112	0.968
3974.10731	0.96798
3972.05351	0.96813
3969.99971	0.9681
3967.94591	0.96799
3965.8921	0.96823
3963.8383	0.96871
3961.7845	0.96904
3959.7307	0.96929
3957.6769	0.96954
3955.62309	0.96957
3953.56929	0.96966
3951.51549	0.96994
3949.46169	0.96983
3947.40788	0.96932
3945.35408	0.96909
3943.30028	0.96926
3941.24648	0.96938
3939.19268	0.96939
3937.13887	0.96942
3935.08507	0.96952
3933.03127	0.96978
3930.97747	0.9699
3928.92366	0.96929
3926.86986	0.96848
3924.81606	0.96852
3922.76226	0.96902
3920.70845	0.96919
3918.65465	0.96918
3916.60085	0.96919
3914.54705	0.96923
3912.49325	0.9693
3910.43944	0.96936
3908.38564	0.96937
3906.33184	0.9694
3904.27804	0.96915
3902.22423	0.96849
3900.17043	0.96833
3898.11663	0.96861
3896.06283	0.9686
3894.00903	0.96843
3891.95522	0.96833
3889.90142	0.9686
3887.84762	0.96922
3885.79382	0.96986
3883.74001	0.9699
3881.68621	0.96917
3879.63241	0.96868
3877.57861	0.96933
3875.52481	0.97028
3873.471	0.97031
3871.4172	0.96968
3869.3634	0.9693
3867.3096	0.96906
3865.25579	0.9691
3863.20199	0.96964
3861.14819	0.97022
3859.09439	0.97028
3857.04059	0.96993
3854.98678	0.96978
3852.93298	0.96988
3850.87918	0.96976
3848.82538	0.9698
3846.77157	0.96993
3844.71777	0.96985
3842.66397	0.96969
3840.61017	0.96981
3838.55637	0.97019
3836.50256	0.97056
3834.44876	0.97047
3832.39496	0.97013
3830.34116	0.96995
3828.28735	0.97005
3826.23355	0.97047
3824.17975	0.97059
3822.12595	0.97019
3820.07215	0.96998
3818.01834	0.96989
3815.96454	0.96987
3813.91074	0.96967
3811.85694	0.96907
3809.80313	0.96884
3807.74933	0.96902
3805.69553	0.96902
3803.64173	0.96912
3801.58793	0.96946
3799.53412	0.96986
3797.48032	0.97068
3795.42652	0.97134
3793.37272	0.97097
3791.31891	0.97042
3789.26511	0.97039
3787.21131	0.97054
3785.15751	0.97066
3783.10371	0.971
3781.0499	0.97142
3778.9961	0.97109
3776.9423	0.97
3774.8885	0.96934
3772.83469	0.96973
3770.78089	0.97082
3768.72709	0.97154
3766.67329	0.97135
3764.61949	0.97088
3762.56568	0.97066
3760.51188	0.97065
3758.45808	0.97077
3756.40428	0.97078
3754.35047	0.97036
3752.29667	0.96983
3750.24287	0.97006
3748.18907	0.97035
3746.13527	0.97027
3744.08146	0.97031
3742.02766	0.97019
3739.97386	0.97027
3737.92006	0.97102
3735.86625	0.97177
3733.81245	0.97135
3731.75865	0.9709
3729.70485	0.97191
3727.65105	0.97333
3725.59724	0.97326
3723.54344	0.97176
3721.48964	0.97058
3719.43584	0.96988
3717.38203	0.96888
3715.32823	0.96761
3713.27443	0.96657
3711.22063	0.96557
3709.16683	0.96383
3707.11302	0.96173
3705.05922	0.95953
3703.00542	0.95688
3700.95162	0.95438
3698.89781	0.95282
3696.84401	0.95199
3694.79021	0.95195
3692.73641	0.95269
3690.68261	0.95406
3688.6288	0.95589
3686.575	0.95726
3684.5212	0.95771
3682.4674	0.95753
3680.41359	0.95713
3678.35979	0.95664
3676.30599	0.95608
3674.25219	0.95583
3672.19839	0.95541
3670.14458	0.95488
3668.09078	0.95507
3666.03698	0.9553
3663.98318	0.95504
3661.92937	0.95493
3659.87557	0.95497
3657.82177	0.95469
3655.76797	0.95389
3653.71417	0.95258
3651.66036	0.95187
3649.60656	0.95259
3647.55276	0.95256
3645.49896	0.95105
3643.44515	0.95001
3641.39135	0.94944
3639.33755	0.94884
3637.28375	0.94859
3635.22995	0.94839
3633.17614	0.94748
3631.12234	0.94618
3629.06854	0.94521
3627.01474	0.94461
3624.96093	0.94352
3622.90713	0.94225
3620.85333	0.94163
3618.79953	0.94233
3616.74573	0.94373
3614.69192	0.94469
3612.63812	0.94541
3610.58432	0.94603
3608.53052	0.94655
3606.47671	0.94701
3604.42291	0.94723
3602.36911	0.94727
3600.31531	0.94725
3598.26151	0.94738
3596.2077	0.9475
3594.1539	0.94726
3592.1001	0.94714
3590.0463	0.94749
3587.99249	0.94791
3585.93869	0.94828
3583.88489	0.94826
3581.83109	0.94768
3579.77728	0.94727
3577.72348	0.94727
3575.66968	0.94729
3573.61588	0.94739
3571.56208	0.94753
3569.50827	0.94735
3567.45447	0.94709
3565.40067	0.94731
3563.34687	0.94731
3561.29306	0.94701
3559.23926	0.94656
3557.18546	0.94618
3555.13166	0.94633
3553.07786	0.94651
3551.02405	0.94641
3548.97025	0.94647
3546.91645	0.94649
3544.86265	0.94619
3542.80884	0.94599
3540.75504	0.94621
3538.70124	0.94668
3536.64744	0.94694
3534.59364	0.94658
3532.53983	0.94579
3530.48603	0.94548
3528.43223	0.94582
3526.37843	0.94583
3524.32462	0.94545
3522.27082	0.9452
3520.21702	0.94529
3518.16322	0.94584
3516.10942	0.94623
3514.05561	0.94602
3512.00181	0.94543
3509.94801	0.94487
3507.89421	0.94486
3505.8404	0.94532
3503.7866	0.94585
3501.7328	0.94609
3499.679	0.94605
3497.6252	0.94608
3495.57139	0.9459
3493.51759	0.94529
3491.46379	0.94485
3489.40999	0.94502
3487.35618	0.94533
3485.30238	0.94526
3483.24858	0.9448
3481.19478	0.94424
3479.14098	0.9438
3477.08717	0.9437
3475.03337	0.94403
3472.97957	0.94399
3470.92577	0.9431
3468.87196	0.94248
3466.81816	0.94275
3464.76436	0.94317
3462.71056	0.94315
3460.65676	0.94274
3458.60295	0.94215
3456.54915	0.94152
3454.49535	0.94111
3452.44155	0.94131
3450.38774	0.94154
3448.33394	0.94101
3446.28014	0.94042
3444.22634	0.94043
3442.17254	0.94047
3440.11873	0.94029
3438.06493	0.94013
3436.01113	0.94014
3433.95733	0.94001
3431.90352	0.93972
3429.84972	0.93957
3427.79592	0.93963
3425.74212	0.93974
3423.68832	0.93966
3421.63451	0.93959
3419.58071	0.9397
3417.52691	0.93968
3415.47311	0.9392
3413.4193	0.93845
3411.3655	0.93812
3409.3117	0.93808
3407.2579	0.93781
3405.2041	0.93758
3403.15029	0.9377
3401.09649	0.93801
3399.04269	0.93828
3396.98889	0.93838
3394.93508	0.93817
3392.88128	0.93787
3390.82748	0.93792
3388.77368	0.93847
3386.71988	0.9389
3384.66607	0.93865
3382.61227	0.93844
3380.55847	0.93882
3378.50467	0.93904
3376.45086	0.93853
3374.39706	0.93803
3372.34326	0.93832
3370.28946	0.93906
3368.23566	0.93939
3366.18185	0.939
3364.12805	0.93872
3362.07425	0.93883
3360.02045	0.93845
3357.96664	0.93761
3355.91284	0.93706
3353.85904	0.937
3351.80524	0.93745
3349.75144	0.93821
3347.69763	0.9388
3345.64383	0.93928
3343.59003	0.9398
3341.53623	0.94023
3339.48242	0.94067
3337.42862	0.94107
3335.37482	0.94085
3333.32102	0.94022
3331.26722	0.93988
3329.21341	0.93993
3327.15961	0.94034
3325.10581	0.94093
3323.05201	0.94101
3320.9982	0.94055
3318.9444	0.94049
