Numero de onda	Muestra 661
3996.69914	0.99128
3994.64534	0.99156
3992.59153	0.9922
3990.53773	0.99238
3988.48393	0.99217
3986.43013	0.99219
3984.37632	0.99232
3982.32252	0.99198
3980.26872	0.99173
3978.21492	0.9923
3976.16112	0.99271
3974.10731	0.99233
3972.05351	0.9919
3969.99971	0.99173
3967.94591	0.99181
3965.8921	0.99219
3963.8383	0.99271
3961.7845	0.99299
3959.7307	0.99271
3957.6769	0.99212
3955.62309	0.99183
3953.56929	0.99208
3951.51549	0.9921
3949.46169	0.99161
3947.40788	0.9915
3945.35408	0.99194
3943.30028	0.99259
3941.24648	0.99293
3939.19268	0.99273
3937.13887	0.99256
3935.08507	0.9924
3933.03127	0.99196
3930.97747	0.99156
3928.92366	0.9915
3926.86986	0.99165
3924.81606	0.99184
3922.76226	0.99191
3920.70845	0.99205
3918.65465	0.99215
3916.60085	0.99182
3914.54705	0.99158
3912.49325	0.99185
3910.43944	0.99215
3908.38564	0.99193
3906.33184	0.99126
3904.27804	0.99091
3902.22423	0.99137
3900.17043	0.99217
3898.11663	0.99288
3896.06283	0.99314
3894.00903	0.99288
3891.95522	0.99239
3889.90142	0.99207
3887.84762	0.99217
3885.79382	0.99264
3883.74001	0.99279
3881.68621	0.99227
3879.63241	0.99175
3877.57861	0.99149
3875.52481	0.99135
3873.471	0.99168
3871.4172	0.9923
3869.3634	0.99243
3867.3096	0.99245
3865.25579	0.99303
3863.20199	0.99328
3861.14819	0.99238
3859.09439	0.9916
3857.04059	0.99197
3854.98678	0.99299
3852.93298	0.9927
3850.87918	0.99134
3848.82538	0.99108
3846.77157	0.99171
3844.71777	0.99253
3842.66397	0.99308
3840.61017	0.99311
3838.55637	0.99252
3836.50256	0.9921
3834.44876	0.99236
3832.39496	0.99252
3830.34116	0.99225
3828.28735	0.99199
3826.23355	0.99174
3824.17975	0.99149
3822.12595	0.99157
3820.07215	0.99251
3818.01834	0.99361
3815.96454	0.99402
3813.91074	0.99367
3811.85694	0.99304
3809.80313	0.99256
3807.74933	0.99247
3805.69553	0.99259
3803.64173	0.99216
3801.58793	0.99156
3799.53412	0.992
3797.48032	0.99273
3795.42652	0.99256
3793.37272	0.99152
3791.31891	0.99117
3789.26511	0.99201
3787.21131	0.99245
3785.15751	0.99238
3783.10371	0.99288
3781.0499	0.99337
3778.9961	0.99325
3776.9423	0.99299
3774.8885	0.9927
3772.83469	0.99244
