Numero de onda	poliestireno.dpt
1388.37561	0.99517
1386.3218	0.99441
1384.26799	0.99322
1382.21418	0.99228
1380.16037	0.99161
1378.10656	0.99083
1376.05275	0.99022
1373.99894	0.99018
1371.94513	0.99012
1369.89132	0.98979
1367.83751	0.98969
1365.7837	0.98988
1363.72989	0.99009
1361.67608	0.99032
1359.62227	0.99056
1357.56846	0.99072
1355.51465	0.9908
1353.46084	0.99091
1351.40703	0.99108
1349.35322	0.99114
1347.29941	0.9911
1345.2456	0.99136
1343.19179	0.99185
1341.13798	0.9924
1339.08417	0.99277
1337.03036	0.99241
1334.97655	0.99179
1332.92274	0.99164
1330.86893	0.99157
1328.81512	0.99129
1326.7613	0.99135
1324.70749	0.99173
1322.65368	0.99204
1320.59987	0.99232
1318.54606	0.99234
1316.49225	0.9921
1314.43844	0.99191
1312.38463	0.99169
1310.33082	0.9916
1308.27701	0.99177
1306.2232	0.99203
1304.16939	0.99239
1302.11558	0.99289
1300.06177	0.99348
1298.00796	0.99399
1295.95415	0.99421
1293.90034	0.99419
1291.84653	0.9941
1289.79272	0.99404
1287.73891	0.99405
1285.6851	0.99415
1283.63129	0.99443
1281.57748	0.9947
1279.52367	0.99485
1277.46986	0.99508
1275.41605	0.9954
1273.36224	0.99575
1271.30843	0.99605
1269.25462	0.99621
1267.20081	0.99617
1265.147	0.99616
1263.09319	0.99645
1261.03938	0.99676
1258.98557	0.99687
1256.93176	0.99689
1254.87795	0.99672
1252.82414	0.99637
1250.77033	0.99615
1248.71652	0.99596
1246.66271	0.99568
1244.6089	0.99563
1242.55509	0.99582
1240.50128	0.99616
1238.44747	0.9966
1236.39366	0.99686
1234.33985	0.99693
1232.28604	0.99702
1230.23223	0.99703
1228.17842	0.99668
1226.12461	0.99624
1224.0708	0.99617
1222.01699	0.99633
1219.96318	0.99642
1217.90937	0.99632
1215.85556	0.99616
1213.80175	0.99605
1211.74794	0.9959
1209.69413	0.99575
1207.64032	0.99562
1205.58651	0.99533
1203.5327	0.99473
1201.47889	0.99415
1199.42508	0.9939
1197.37127	0.99393
1195.31746	0.99393
1193.26365	0.99362
1191.20984	0.99312
1189.15603	0.99252
1187.10222	0.99185
1185.04841	0.99123
1182.9946	0.99075
1180.94079	0.99062
1178.88698	0.99107
1176.83317	0.99202
1174.77936	0.99312
1172.72555	0.99403
1170.67174	0.99463
1168.61793	0.99511
1166.56412	0.99559
1164.51031	0.99549
1162.4565	0.99459
1160.40269	0.99335
1158.34888	0.99198
1156.29507	0.99086
1154.24126	0.99047
1152.18745	0.99117
1150.13364	0.99281
1148.07983	0.9944
1146.02602	0.9954
1143.97221	0.99628
1141.9184	0.99723
1139.86459	0.99758
1137.81078	0.99715
1135.75697	0.9972
1133.70316	0.99802
1131.64935	0.99834
1129.59554	0.99798
1127.54173	0.99781
1125.48792	0.99781
1123.43411	0.99745
1121.3803	0.9968
1119.32649	0.99608
1117.27268	0.9954
1115.21887	0.99515
1113.16506	0.99542
1111.11125	0.99602
1109.05744	0.99664
1107.00363	0.99687
1104.94982	0.99673
1102.89601	0.99648
1100.8422	0.99605
1098.78839	0.99546
1096.73458	0.99514
1094.68077	0.99506
1092.62696	0.99469
1090.57315	0.9941
1088.51934	0.99372
1086.46553	0.99345
1084.41172	0.99295
1082.35791	0.99218
1080.3041	0.99127
1078.25029	0.99031
1076.19648	0.98938
1074.14267	0.98827
1072.08886	0.98694
1070.03505	0.9862
1067.98124	0.98636
1065.92743	0.98697
1063.87362	0.98791
1061.81981	0.98924
1059.766	0.9907
1057.71219	0.99197
1055.65838	0.99275
1053.60457	0.99299
1051.55076	0.99305
1049.49695	0.99322
1047.44314	0.99348
1045.38933	0.99347
1043.33552	0.99319
1041.28171	0.99301
1039.2279	0.99252
1037.17409	0.99078
1035.12028	0.98733
1033.06647	0.9826
1031.01265	0.97793
1028.95884	0.97509
1026.90503	0.9751
1024.85122	0.97757
1022.79741	0.98103
1020.7436	0.98431
1018.68979	0.98677
1016.63598	0.98802
1014.58217	0.98849
1012.52836	0.98906
1010.47455	0.98967
1008.42074	0.98968
1006.36693	0.98936
1004.31312	0.98954
1002.25931	0.99033
1000.2055	0.99134
998.15169	0.99207
996.09788	0.99244
994.04407	0.99283
991.99026	0.9931
989.93645	0.99292
987.88264	0.9921
985.82883	0.99088
983.77502	0.99019
981.72121	0.99018
979.6674	0.9903
977.61359	0.99039
975.55978	0.99044
973.50597	0.99064
971.45216	0.99111
969.39835	0.99089
967.34454	0.9898
965.29073	0.98914
963.23692	0.98946
961.18311	0.99031
959.1293	0.99147
957.07549	0.99265
955.02168	0.99334
952.96787	0.99326
950.91406	0.99247
948.86025	0.99195
946.80644	0.99228
944.75263	0.99259
942.69882	0.99254
940.64501	0.99248
938.5912	0.99243
936.53739	0.99263
934.48358	0.99342
932.42977	0.99435
930.37596	0.9949
928.32215	0.99501
926.26834	0.99465
924.21453	0.99411
922.16072	0.99377
920.10691	0.99331
918.0531	0.99214
915.99929	0.99037
913.94548	0.98842
911.89167	0.98631
909.83786	0.98423
907.78405	0.98306
905.73024	0.98294
903.67643	0.9836
901.62262	0.98561
899.56881	0.98843
897.515	0.99074
895.46119	0.99231
893.40738	0.99338
891.35357	0.99401
889.29976	0.99411
887.24595	0.9937
885.19214	0.99342
883.13833	0.99391
881.08452	0.99477
879.03071	0.9955
876.9769	0.99618
874.92309	0.99674
872.86928	0.99706
870.81547	0.99719
868.76166	0.99703
866.70785	0.99643
864.65404	0.9957
862.60023	0.99569
860.54642	0.99592
858.49261	0.99554
856.4388	0.99532
854.38499	0.99551
852.33118	0.99547
850.27737	0.99506
848.22356	0.99414
846.16975	0.99296
844.11594	0.99216
842.06213	0.99186
840.00832	0.99169
837.95451	0.99177
835.9007	0.99298
833.84689	0.99498
831.79308	0.99625
829.73927	0.99652
827.68546	0.99638
825.63165	0.99621
823.57784	0.99612
821.52403	0.9966
819.47022	0.99775
817.41641	0.99831
815.3626	0.99795
813.30879	0.99734
811.25498	0.99652
809.20117	0.99624
807.14736	0.99701
805.09355	0.99701
803.03974	0.99599
800.98593	0.99599
798.93212	0.99666
796.87831	0.99652
794.8245	0.99547
792.77069	0.99423
790.71688	0.99363
788.66307	0.99329
786.60926	0.99222
784.55545	0.99065
782.50164	0.9892
780.44783	0.98756
778.39402	0.98531
776.34021	0.98213
774.2864	0.97763
772.23259	0.97259
770.17878	0.968
768.12497	0.96375
766.07116	0.95958
764.01735	0.9552
761.96354	0.95026
759.90973	0.94511
757.85592	0.94058
755.80211	0.93761
753.7483	0.9365
751.69449	0.93636
749.64068	0.93659
747.58687	0.93742
745.53306	0.93966
743.47925	0.94428
741.42544	0.95098
739.37163	0.95845
737.31781	0.96605
735.264	0.97346
733.21019	0.97963
731.15638	0.98428
729.10257	0.98811
727.04876	0.99077
724.99495	0.9918
722.94114	0.99243
720.88733	0.99347
718.83352	0.99355
716.77971	0.9922
714.7259	0.99023
712.67209	0.98687
710.61828	0.98018
708.56447	0.9695
706.51066	0.95566
704.45685	0.93991
702.40304	0.92346
700.34923	0.90716
698.29542	0.89205
696.24161	0.88108
694.1878	0.87843
692.13399	0.88475
690.08018	0.89711
688.02637	0.91176
685.97256	0.92511
683.91875	0.93548
681.86494	0.94301
679.81113	0.94854
677.75732	0.95345
675.70351	0.95816
673.6497	0.96146
671.59589	0.96291
669.54208	0.96441
667.48827	0.96866
665.43446	0.97252
663.38065	0.97408
661.32684	0.97502
659.27303	0.97643
657.21922	0.97757
655.16541	0.97788
653.1116	0.97835
651.05779	0.97879
649.00398	0.97902
646.95017	0.97984
644.89636	0.98135
642.84255	0.98291
640.78874	0.98396
638.73493	0.98443
636.68112	0.98438
634.62731	0.98426
632.5735	0.98418
630.51969	0.98413
628.46588	0.98396
626.41207	0.98257
624.35826	0.97989
622.30445	0.97826
620.25064	0.97914
618.19683	0.98046
616.14302	0.98071
614.08921	0.98167
612.0354	0.98334
609.98159	0.98438
607.92778	0.98467
605.87397	0.98351
603.82016	0.98266
601.76635	0.98463
599.71254	0.98723
597.65873	0.98718
595.60492	0.98534
593.55111	0.98447
591.4973	0.98455
589.44349	0.98422
587.38968	0.98252
585.33587	0.98011
583.28206	0.97916
581.22825	0.97916
579.17444	0.97902
577.12063	0.97863
575.06682	0.97691
573.01301	0.97428
570.9592	0.97282
568.90539	0.97226
566.85158	0.9712
564.79777	0.97017
562.74396	0.96939
560.69015	0.96763
558.63634	0.9649
556.58253	0.96242
554.52872	0.96117
552.47491	0.9612
550.4211	0.96021
548.36729	0.9558
546.31348	0.9498
544.25967	0.9463
542.20586	0.94588
540.15205	0.94464
538.09824	0.94223
536.04443	0.94289
533.99062	0.94693
531.93681	0.95175
529.883	0.95547
527.82919	0.95808
525.77538	0.96188
523.72157	0.96627
521.66776	0.96872
519.61395	0.96954
517.56014	0.97031
515.50633	0.97207
513.45252	0.97429
511.39871	0.97593
509.3449	0.97696
507.29109	0.97792
505.23728	0.9794
503.18347	0.98129
501.12966	0.98167
499.07585	0.98076
497.02204	0.98087
494.96823	0.98145
492.91442	0.98151
490.86061	0.98221
488.8068	0.98257
486.75299	0.9811
484.69918	0.98037
482.64537	0.98135
480.59156	0.98249
478.53775	0.98373
476.48394	0.98372
474.43013	0.98267
472.37632	0.98161
470.32251	0.98085
468.2687	0.9814
466.21489	0.98214
464.16108	0.98354
462.10727	0.98551
460.05346	0.98601
457.99965	0.98404
455.94584	0.98018
453.89203	0.97933
451.83822	0.98178
449.78441	0.98239
447.7306	0.98131
445.67679	0.98169
443.62298	0.98191
441.56916	0.98081
439.51535	0.98141
437.46154	0.98591
435.40773	0.99064
433.35392	0.98847
431.30011	0.98304
429.2463	0.98222
427.19249	0.98526
425.13868	0.98755
423.08487	0.98563
421.03106	0.98103
418.97725	0.97835
416.92344	0.9781
414.86963	0.97811
412.81582	0.97885
410.76201	0.98055
408.7082	0.98289
406.65439	0.98592
404.60058	0.98991
402.54677	0.99343
400.49296	0.99436
398.43915	0.9925
KMeans Clustering	4.0
Spectral Clustering	0.0
Agglomerative Clustering	0.0
