Numero de onda	Muestra 751
3996.7144	0.97218
3994.66059	0.97156
3992.60678	0.97106
3990.55297	0.9713
3988.49916	0.97187
3986.44535	0.97179
3984.39154	0.97142
3982.33773	0.97162
3980.28391	0.9721
3978.2301	0.97215
3976.17629	0.97199
3974.12248	0.97198
3972.06867	0.97199
3970.01486	0.97173
3967.96105	0.97147
3965.90724	0.9718
3963.85343	0.97221
3961.79962	0.97217
3959.74581	0.97206
3957.692	0.97202
3955.63819	0.97182
3953.58438	0.97166
3951.53057	0.97146
3949.47676	0.97118
3947.42295	0.97133
3945.36914	0.97191
3943.31533	0.97219
3941.26152	0.97191
3939.20771	0.97187
3937.1539	0.97231
3935.10009	0.97256
3933.04628	0.97236
3930.99247	0.97198
3928.93866	0.97167
3926.88485	0.97153
3924.83104	0.97155
3922.77723	0.97154
3920.72342	0.97164
3918.66961	0.97203
3916.6158	0.97257
3914.56199	0.97268
3912.50818	0.97228
3910.45437	0.97187
3908.40056	0.97167
3906.34675	0.97181
3904.29294	0.97262
3902.23913	0.97335
3900.18532	0.97306
3898.13151	0.97268
3896.0777	0.97273
3894.02389	0.97273
3891.97008	0.97266
3889.91627	0.97269
3887.86246	0.97264
3885.80865	0.97242
3883.75484	0.97228
3881.70103	0.97257
3879.64722	0.97337
3877.59341	0.97382
3875.5396	0.97346
3873.48579	0.97309
3871.43198	0.97275
3869.37817	0.97232
3867.32436	0.97278
3865.27055	0.97363
3863.21674	0.97391
3861.16293	0.97343
3859.10912	0.97295
3857.05531	0.97285
3855.0015	0.97265
3852.94769	0.97264
3850.89388	0.97323
3848.84007	0.97374
3846.78626	0.97401
3844.73245	0.97382
3842.67864	0.97316
3840.62483	0.97254
3838.57102	0.97265
3836.51721	0.97301
3834.4634	0.97272
3832.40959	0.97265
3830.35578	0.97338
3828.30197	0.9739
3826.24816	0.97357
3824.19435	0.97313
3822.14054	0.97341
3820.08673	0.97412
3818.03292	0.97441
3815.97911	0.97443
3813.9253	0.97413
3811.87149	0.97368
3809.81768	0.97344
3807.76387	0.97375
3805.71006	0.97427
3803.65625	0.97423
3801.60244	0.97431
3799.54863	0.9751
3797.49482	0.97559
3795.44101	0.97528
3793.3872	0.97465
3791.33339	0.97435
3789.27958	0.97441
3787.22577	0.97443
3785.17196	0.97432
3783.11815	0.97424
3781.06434	0.97398
3779.01053	0.97358
3776.95672	0.97333
3774.90291	0.97316
3772.8491	0.97339
3770.79529	0.97433
3768.74148	0.97508
3766.68767	0.97481
3764.63386	0.9744
3762.58005	0.97476
3760.52624	0.97542
3758.47243	0.97583
3756.41862	0.97657
3754.36481	0.97727
3752.311	0.97711
3750.25719	0.97666
3748.20338	0.97651
3746.14957	0.9768
3744.09576	0.97734
3742.04195	0.97683
3739.98814	0.976
3737.93433	0.9757
3735.88052	0.97512
3733.82671	0.97394
3731.7729	0.97403
3729.71909	0.97476
3727.66528	0.97466
3725.61147	0.97422
3723.55766	0.97464
3721.50385	0.97552
3719.45004	0.9758
3717.39623	0.97531
3715.34242	0.97461
3713.28861	0.97402
3711.2348	0.97364
3709.18099	0.97309
3707.12718	0.97184
3705.07337	0.97061
3703.01956	0.96985
3700.96575	0.96913
3698.91194	0.9685
3696.85813	0.96815
3694.80432	0.96822
3692.75051	0.96912
3690.6967	0.97034
3688.64289	0.97017
3686.58907	0.96944
3684.53526	0.96941
3682.48145	0.96925
3680.42764	0.96929
3678.37383	0.97032
3676.32002	0.97148
3674.26621	0.97147
3672.2124	0.97081
3670.15859	0.96985
3668.10478	0.96897
3666.05097	0.96858
3663.99716	0.96842
3661.94335	0.96856
3659.88954	0.96846
3657.83573	0.96768
3655.78192	0.96654
3653.72811	0.96554
3651.6743	0.96499
3649.62049	0.96501
3647.56668	0.96512
3645.51287	0.96478
3643.45906	0.96425
3641.40525	0.96395
3639.35144	0.96373
3637.29763	0.96334
3635.24382	0.96299
3633.19001	0.96259
3631.1362	0.96248
3629.08239	0.96243
3627.02858	0.9613
3624.97477	0.96005
3622.92096	0.95933
3620.86715	0.95924
3618.81334	0.95951
3616.75953	0.95955
3614.70572	0.95928
3612.65191	0.95892
3610.5981	0.95869
3608.54429	0.95877
3606.49048	0.95868
3604.43667	0.958
3602.38286	0.95732
3600.32905	0.95658
3598.27524	0.95608
3596.22143	0.95625
3594.16762	0.9557
3592.11381	0.95456
3590.06	0.95436
3588.00619	0.95435
3585.95238	0.95392
3583.89857	0.95391
3581.84476	0.95417
3579.79095	0.95415
3577.73714	0.95358
3575.68333	0.95278
3573.62952	0.95229
3571.57571	0.95208
3569.5219	0.9517
3567.46809	0.95078
3565.41428	0.94977
3563.36047	0.94936
3561.30666	0.9492
3559.25285	0.94877
3557.19904	0.94811
3555.14523	0.94764
3553.09142	0.94734
3551.03761	0.94713
3548.9838	0.94702
3546.92999	0.94671
3544.87618	0.94571
3542.82237	0.9445
3540.76856	0.94382
3538.71475	0.94347
3536.66094	0.94298
3534.60713	0.94255
3532.55332	0.94227
3530.49951	0.94175
3528.4457	0.94122
3526.39189	0.94104
3524.33808	0.94116
3522.28427	0.94108
3520.23046	0.94025
3518.17665	0.93936
3516.12284	0.93868
3514.06903	0.93756
3512.01522	0.93652
3509.96141	0.93649
3507.9076	0.93679
3505.85379	0.93663
3503.79998	0.93611
3501.74617	0.93544
3499.69236	0.93481
3497.63855	0.93434
3495.58474	0.93395
3493.53093	0.93337
3491.47712	0.9328
3489.42331	0.93232
3487.3695	0.93127
3485.31569	0.93014
3483.26188	0.92988
3481.20807	0.92997
3479.15426	0.92943
3477.10045	0.92833
3475.04664	0.92747
3472.99283	0.92706
3470.93902	0.92679
3468.88521	0.92649
3466.8314	0.92596
3464.77759	0.92515
3462.72378	0.9243
3460.66997	0.92342
3458.61616	0.92247
3456.56235	0.9214
3454.50854	0.9204
3452.45473	0.92014
3450.40092	0.92028
3448.34711	0.91959
3446.2933	0.91815
3444.23949	0.91679
3442.18568	0.91577
3440.13187	0.91502
3438.07806	0.91437
3436.02425	0.91371
3433.97044	0.91303
3431.91663	0.91262
3429.86282	0.91252
3427.80901	0.91185
3425.7552	0.91039
3423.70139	0.90947
3421.64758	0.9093
3419.59377	0.90882
3417.53996	0.90802
