Numero de onda	Muestra 710
3996.7144	0.97579
3994.66059	0.97584
3992.60678	0.97569
3990.55297	0.97565
3988.49916	0.97564
3986.44535	0.97584
3984.39154	0.97629
3982.33773	0.9761
3980.28391	0.97572
3978.2301	0.97587
3976.17629	0.97603
3974.12248	0.97609
3972.06867	0.97606
3970.01486	0.97595
3967.96105	0.97589
3965.90724	0.97579
3963.85343	0.97587
3961.79962	0.9763
3959.74581	0.97653
3957.692	0.97623
3955.63819	0.97606
3953.58438	0.97654
3951.53057	0.97706
3949.47676	0.97696
3947.42295	0.9767
3945.36914	0.97668
3943.31533	0.97652
3941.26152	0.97631
3939.20771	0.97619
3937.1539	0.97568
3935.10009	0.97511
3933.04628	0.97538
3930.99247	0.97619
3928.93866	0.97677
3926.88485	0.97704
3924.83104	0.97697
3922.77723	0.97643
3920.72342	0.97589
3918.66961	0.97592
3916.6158	0.97622
3914.56199	0.97595
3912.50818	0.97545
3910.45437	0.97544
3908.40056	0.97599
3906.34675	0.97658
3904.29294	0.97627
3902.23913	0.9753
3900.18532	0.97518
3898.13151	0.97588
3896.0777	0.97655
3894.02389	0.97678
3891.97008	0.97677
3889.91627	0.97717
3887.86246	0.97751
3885.80865	0.97748
3883.75484	0.97772
3881.70103	0.97762
3879.64722	0.9769
3877.59341	0.97664
3875.5396	0.97652
3873.48579	0.97612
3871.43198	0.97608
3869.37817	0.97616
3867.32436	0.97562
3865.27055	0.97484
3863.21674	0.97506
3861.16293	0.97653
3859.10912	0.97718
3857.05531	0.97649
3855.0015	0.97599
3852.94769	0.97681
3850.89388	0.97749
3848.84007	0.97747
3846.78626	0.97747
3844.73245	0.97747
3842.67864	0.97704
3840.62483	0.9765
3838.57102	0.97654
3836.51721	0.977
3834.4634	0.97707
3832.40959	0.9765
3830.35578	0.97602
3828.30197	0.9762
3826.24816	0.9767
3824.19435	0.97736
3822.14054	0.97795
3820.08673	0.97814
3818.03292	0.97833
3815.97911	0.97856
3813.9253	0.97819
3811.87149	0.97757
3809.81768	0.97711
3807.76387	0.97682
3805.71006	0.97706
3803.65625	0.97767
3801.60244	0.97801
3799.54863	0.9782
3797.49482	0.97847
3795.44101	0.97809
3793.3872	0.97753
3791.33339	0.97765
3789.27958	0.97786
3787.22577	0.9776
3785.17196	0.97711
3783.11815	0.9767
3781.06434	0.9765
3779.01053	0.97665
3776.95672	0.97706
3774.90291	0.97728
3772.8491	0.97721
3770.79529	0.9773
3768.74148	0.97772
3766.68767	0.97788
3764.63386	0.97772
3762.58005	0.97718
3760.52624	0.97655
3758.47243	0.97657
3756.41862	0.97698
3754.36481	0.97702
3752.311	0.97656
3750.25719	0.97662
3748.20338	0.978
3746.14957	0.97964
3744.09576	0.98004
3742.04195	0.97879
3739.98814	0.97809
3737.93433	0.97799
3735.88052	0.97714
3733.82671	0.97615
3731.7729	0.97627
3729.71909	0.97658
3727.66528	0.97664
3725.61147	0.97668
3723.55766	0.97617
3721.50385	0.97484
3719.45004	0.97388
3717.39623	0.97355
3715.34242	0.97305
3713.28861	0.97185
3711.2348	0.96984
3709.18099	0.96718
3707.12718	0.96436
3705.07337	0.96206
3703.01956	0.95982
3700.96575	0.95692
3698.91194	0.95465
3696.85813	0.95389
3694.80432	0.95406
3692.75051	0.95504
3690.6967	0.95687
3688.64289	0.95889
3686.58907	0.9598
3684.53526	0.95967
3682.48145	0.95942
3680.42764	0.95943
3678.37383	0.95948
3676.32002	0.95921
3674.26621	0.95861
3672.2124	0.95793
3670.15859	0.95649
3668.10478	0.95479
3666.05097	0.95383
3663.99716	0.95298
3661.94335	0.95203
3659.88954	0.95121
3657.83573	0.95056
3655.78192	0.95001
3653.72811	0.94956
3651.6743	0.94875
3649.62049	0.94718
3647.56668	0.94615
3645.51287	0.94594
3643.45906	0.94549
3641.40525	0.94449
3639.35144	0.9432
3637.29763	0.94195
3635.24382	0.94059
3633.19001	0.93948
3631.1362	0.939
3629.08239	0.93813
3627.02858	0.93664
3624.97477	0.93556
3622.92096	0.93492
3620.86715	0.93471
3618.81334	0.93514
3616.75953	0.936
3614.70572	0.93646
