Numero de onda	Muestra 510
3996.7144	0.9594
3994.66059	0.95915
3992.60678	0.95953
3990.55297	0.95992
3988.49916	0.96006
3986.44535	0.96023
3984.39154	0.96047
3982.33773	0.96055
3980.28391	0.96027
3978.2301	0.95976
3976.17629	0.95929
3974.12248	0.95928
3972.06867	0.96004
3970.01486	0.96094
3967.96105	0.96084
3965.90724	0.95995
3963.85343	0.95941
3961.79962	0.95941
3959.74581	0.95948
3957.692	0.95967
3955.63819	0.95995
3953.58438	0.95997
3951.53057	0.96006
3949.47676	0.96012
3947.42295	0.95973
3945.36914	0.95941
3943.31533	0.95932
3941.26152	0.95929
3939.20771	0.95958
3937.1539	0.96027
3935.10009	0.96101
3933.04628	0.96131
3930.99247	0.96086
3928.93866	0.96017
3926.88485	0.95999
3924.83104	0.96013
3922.77723	0.96008
3920.72342	0.95986
3918.66961	0.95982
3916.6158	0.96007
3914.56199	0.95998
3912.50818	0.95959
3910.45437	0.95977
3908.40056	0.96041
3906.34675	0.96039
3904.29294	0.95955
3902.23913	0.95936
3900.18532	0.95999
3898.13151	0.9602
3896.0777	0.96016
3894.02389	0.96055
3891.97008	0.96096
3889.91627	0.96061
3887.86246	0.95998
3885.80865	0.95946
3883.75484	0.95943
3881.70103	0.95993
3879.64722	0.96023
3877.59341	0.9605
3875.5396	0.96096
3873.48579	0.96095
3871.43198	0.96066
3869.37817	0.96082
3867.32436	0.96102
3865.27055	0.9609
3863.21674	0.96042
3861.16293	0.95983
3859.10912	0.95955
3857.05531	0.95932
3855.0015	0.95891
3852.94769	0.95891
3850.89388	0.95965
3848.84007	0.96072
3846.78626	0.96132
3844.73245	0.96107
3842.67864	0.96074
3840.62483	0.96068
3838.57102	0.9604
3836.51721	0.96025
3834.4634	0.96058
3832.40959	0.96068
3830.35578	0.96024
3828.30197	0.96017
3826.24816	0.96082
3824.19435	0.96118
3822.14054	0.96078
3820.08673	0.96049
3818.03292	0.96067
3815.97911	0.96063
3813.9253	0.96049
3811.87149	0.96063
3809.81768	0.96102
3807.76387	0.96145
3805.71006	0.96139
3803.65625	0.96102
3801.60244	0.96091
3799.54863	0.96069
3797.49482	0.9603
3795.44101	0.96029
3793.3872	0.96068
3791.33339	0.96106
3789.27958	0.96136
3787.22577	0.96156
3785.17196	0.9613
3783.11815	0.96049
3781.06434	0.95991
3779.01053	0.96029
3776.95672	0.96108
3774.90291	0.96142
3772.8491	0.9615
3770.79529	0.96177
3768.74148	0.96196
3766.68767	0.96177
3764.63386	0.96156
3762.58005	0.96133
3760.52624	0.96112
3758.47243	0.96111
3756.41862	0.96088
3754.36481	0.96024
3752.311	0.96013
3750.25719	0.96154
3748.20338	0.96258
3746.14957	0.96259
3744.09576	0.96321
3742.04195	0.9643
3739.98814	0.96432
3737.93433	0.96335
3735.88052	0.96206
3733.82671	0.96139
3731.7729	0.96158
3729.71909	0.96205
3727.66528	0.96208
3725.61147	0.96175
3723.55766	0.96143
3721.50385	0.96101
3719.45004	0.96087
3717.39623	0.96112
3715.34242	0.96141
3713.28861	0.96162
3711.2348	0.9613
3709.18099	0.96033
3707.12718	0.95927
3705.07337	0.95815
3703.01956	0.95683
3700.96575	0.95579
3698.91194	0.95557
3696.85813	0.95561
3694.80432	0.9557
3692.75051	0.95575
3690.6967	0.95556
3688.64289	0.95591
