Numero de onda	Muestra 515
3996.7144	0.99592
3994.66059	0.99602
3992.60678	0.99621
3990.55297	0.99634
3988.49916	0.9961
3986.44535	0.99568
3984.39154	0.99573
3982.33773	0.99608
3980.28391	0.99626
3978.2301	0.99621
3976.17629	0.99594
3974.12248	0.99551
3972.06867	0.99508
3970.01486	0.99495
3967.96105	0.99505
3965.90724	0.99499
3963.85343	0.99474
3961.79962	0.9946
3959.74581	0.99491
3957.692	0.99544
3955.63819	0.99557
3953.58438	0.99533
3951.53057	0.99526
3949.47676	0.99577
3947.42295	0.9965
3945.36914	0.99654
3943.31533	0.99611
3941.26152	0.99581
3939.20771	0.99535
3937.1539	0.99466
3935.10009	0.99461
3933.04628	0.99538
3930.99247	0.99574
3928.93866	0.99538
3926.88485	0.99524
3924.83104	0.99582
3922.77723	0.99647
3920.72342	0.99657
3918.66961	0.9964
3916.6158	0.99602
3914.56199	0.99564
3912.50818	0.99544
3910.45437	0.99532
3908.40056	0.99517
3906.34675	0.99523
3904.29294	0.99599
3902.23913	0.99682
3900.18532	0.99669
3898.13151	0.99609
3896.0777	0.99572
3894.02389	0.99584
3891.97008	0.99667
3889.91627	0.99707
3887.86246	0.99632
3885.80865	0.99534
3883.75484	0.9947
3881.70103	0.99472
3879.64722	0.99539
3877.59341	0.99579
3875.5396	0.9956
3873.48579	0.99516
3871.43198	0.99503
3869.37817	0.99537
3867.32436	0.99552
3865.27055	0.99552
3863.21674	0.99569
3861.16293	0.99571
3859.10912	0.99557
3857.05531	0.99552
3855.0015	0.99566
3852.94769	0.99566
3850.89388	0.99502
3848.84007	0.99445
3846.78626	0.99432
3844.73245	0.99479
3842.67864	0.99573
3840.62483	0.9966
3838.57102	0.99754
3836.51721	0.9984
3834.4634	0.99829
3832.40959	0.99764
3830.35578	0.99722
3828.30197	0.99673
3826.24816	0.99614
3824.19435	0.996
3822.14054	0.9966
3820.08673	0.99763
3818.03292	0.99755
3815.97911	0.99703
3813.9253	0.997
3811.87149	0.99669
3809.81768	0.99619
3807.76387	0.99618
3805.71006	0.9962
3803.65625	0.99561
3801.60244	0.99532
3799.54863	0.99558
3797.49482	0.9956
3795.44101	0.99566
3793.3872	0.99609
3791.33339	0.99641
3789.27958	0.99601
3787.22577	0.99551
3785.17196	0.99574
3783.11815	0.99606
3781.06434	0.99609
3779.01053	0.99594
3776.95672	0.99572
3774.90291	0.99584
3772.8491	0.99593
3770.79529	0.99569
3768.74148	0.99547
3766.68767	0.99552
3764.63386	0.9959
3762.58005	0.99619
3760.52624	0.99588
3758.47243	0.9953
3756.41862	0.99549
3754.36481	0.99616
3752.311	0.99639
3750.25719	0.99599
3748.20338	0.99555
3746.14957	0.99569
3744.09576	0.99708
3742.04195	0.99785
3739.98814	0.9972
3737.93433	0.99651
3735.88052	0.99654
3733.82671	0.99703
3731.7729	0.99662
3729.71909	0.99625
3727.66528	0.99672
3725.61147	0.99684
3723.55766	0.99625
3721.50385	0.99659
3719.45004	0.99745
3717.39623	0.9977
3715.34242	0.99764
3713.28861	0.99737
3711.2348	0.99668
3709.18099	0.99578
3707.12718	0.99524
3705.07337	0.99496
3703.01956	0.99463
3700.96575	0.99459
3698.91194	0.99498
3696.85813	0.9953
3694.80432	0.99509
3692.75051	0.99476
3690.6967	0.995
3688.64289	0.99511
3686.58907	0.99465
