Numero de onda	Muestra 427
3996.7144	0.97366
3994.66059	0.97348
3992.60678	0.97381
3990.55297	0.97467
3988.49916	0.97492
3986.44535	0.97423
3984.39154	0.97328
3982.33773	0.97262
3980.28391	0.97289
3978.2301	0.9738
3976.17629	0.97416
3974.12248	0.97392
3972.06867	0.97395
3970.01486	0.97428
3967.96105	0.97431
3965.90724	0.97396
3963.85343	0.97382
3961.79962	0.97413
3959.74581	0.97447
3957.692	0.97472
3955.63819	0.97483
3953.58438	0.97479
3951.53057	0.97476
3949.47676	0.97488
3947.42295	0.9752
3945.36914	0.97537
3943.31533	0.97497
3941.26152	0.97426
3939.20771	0.97402
3937.1539	0.97414
3935.10009	0.97402
3933.04628	0.97353
3930.99247	0.97292
3928.93866	0.97287
3926.88485	0.97353
3924.83104	0.97418
3922.77723	0.97437
3920.72342	0.97424
3918.66961	0.97421
3916.6158	0.97444
3914.56199	0.97443
3912.50818	0.97435
3910.45437	0.97445
3908.40056	0.97435
3906.34675	0.97404
3904.29294	0.9739
3902.23913	0.97419
3900.18532	0.97444
3898.13151	0.97412
3896.0777	0.97361
3894.02389	0.97341
3891.97008	0.97416
3889.91627	0.9754
3887.86246	0.97556
3885.80865	0.97484
3883.75484	0.97437
3881.70103	0.97465
3879.64722	0.97527
3877.59341	0.97539
3875.5396	0.97486
3873.48579	0.97416
3871.43198	0.97365
3869.37817	0.97344
3867.32436	0.97368
3865.27055	0.97391
3863.21674	0.97426
3861.16293	0.97492
3859.10912	0.97536
3857.05531	0.97544
3855.0015	0.97529
3852.94769	0.97539
3850.89388	0.97594
3848.84007	0.97587
3846.78626	0.97513
3844.73245	0.97439
3842.67864	0.97427
3840.62483	0.97431
3838.57102	0.97409
3836.51721	0.97403
3834.4634	0.97417
3832.40959	0.97472
3830.35578	0.9756
3828.30197	0.97638
3826.24816	0.97654
3824.19435	0.97535
3822.14054	0.97373
3820.08673	0.97365
3818.03292	0.97389
3815.97911	0.97326
3813.9253	0.97345
3811.87149	0.97443
3809.81768	0.97516
3807.76387	0.97553
3805.71006	0.97584
3803.65625	0.97604
3801.60244	0.97589
3799.54863	0.97532
3797.49482	0.97508
3795.44101	0.97553
3793.3872	0.97565
3791.33339	0.97519
3789.27958	0.975
3787.22577	0.97506
3785.17196	0.97473
3783.11815	0.97433
3781.06434	0.97443
3779.01053	0.97512
3776.95672	0.97577
3774.90291	0.97589
3772.8491	0.97585
3770.79529	0.97564
3768.74148	0.97494
3766.68767	0.9746
3764.63386	0.97479
3762.58005	0.97465
3760.52624	0.97431
3758.47243	0.97429
3756.41862	0.97466
3754.36481	0.97512
3752.311	0.97573
3750.25719	0.97677
3748.20338	0.97675
3746.14957	0.9757
3744.09576	0.97568
3742.04195	0.97607
3739.98814	0.97595
3737.93433	0.97612
3735.88052	0.97597
3733.82671	0.97504
3731.7729	0.97408
3729.71909	0.97322
3727.66528	0.97259
3725.61147	0.97222
3723.55766	0.97173
3721.50385	0.97116
3719.45004	0.96966
3717.39623	0.96733
3715.34242	0.96549
3713.28861	0.96284
3711.2348	0.95724
3709.18099	0.95065
3707.12718	0.94472
3705.07337	0.93846
3703.01956	0.93123
3700.96575	0.92441
3698.91194	0.92078
3696.85813	0.91965
3694.80432	0.92015
3692.75051	0.92286
3690.6967	0.92792
3688.64289	0.93278
3686.58907	0.93417
3684.53526	0.9348
3682.48145	0.9364
3680.42764	0.93767
3678.37383	0.93774
3676.32002	0.93715
3674.26621	0.93616
3672.2124	0.93503
3670.15859	0.9334
3668.10478	0.93175
3666.05097	0.93082
3663.99716	0.92969
3661.94335	0.92823
3659.88954	0.92701
3657.83573	0.92596
3655.78192	0.9246
3653.72811	0.92346
3651.6743	0.92217
3649.62049	0.9194
3647.56668	0.91733
3645.51287	0.91765
3643.45906	0.91766
3641.40525	0.91628
3639.35144	0.91483
3637.29763	0.91425
3635.24382	0.91336
3633.19001	0.91139
3631.1362	0.90871
3629.08239	0.9045
3627.02858	0.90057
3624.97477	0.89895
3622.92096	0.89748
3620.86715	0.89573
3618.81334	0.89512
3616.75953	0.89687
3614.70572	0.90001
3612.65191	0.90315
3610.5981	0.90518
3608.54429	0.90612
3606.49048	0.9065
3604.43667	0.90656
3602.38286	0.90645
3600.32905	0.90646
3598.27524	0.9066
3596.22143	0.90653
3594.16762	0.90601
3592.11381	0.90571
3590.06	0.90605
3588.00619	0.90599
3585.95238	0.90518
3583.89857	0.90515
3581.84476	0.90579
3579.79095	0.90593
3577.73714	0.90511
3575.68333	0.90408
3573.62952	0.90344
3571.57571	0.90312
3569.5219	0.90306
3567.46809	0.9027
3565.41428	0.90135
3563.36047	0.9001
3561.30666	0.8994
3559.25285	0.89881
3557.19904	0.89828
3555.14523	0.89794
3553.09142	0.89742
3551.03761	0.89664
3548.9838	0.89601
3546.92999	0.89547
3544.87618	0.8952
3542.82237	0.8951
3540.76856	0.89469
3538.71475	0.89439
3536.66094	0.89421
3534.60713	0.89382
3532.55332	0.89387
