Numero de onda	Muestra 392
3996.7144	0.98696
3994.66059	0.98715
3992.60678	0.98675
3990.55297	0.98642
3988.49916	0.9866
3986.44535	0.98684
3984.39154	0.98692
3982.33773	0.98706
3980.28391	0.9871
3978.2301	0.98694
3976.17629	0.98669
3974.12248	0.9867
3972.06867	0.98707
3970.01486	0.98715
3967.96105	0.9869
3965.90724	0.98679
3963.85343	0.98667
3961.79962	0.98652
3959.74581	0.9869
3957.692	0.98754
3955.63819	0.98759
3953.58438	0.98725
3951.53057	0.98717
3949.47676	0.98726
3947.42295	0.98716
3945.36914	0.98708
3943.31533	0.98703
3941.26152	0.98675
3939.20771	0.98659
3937.1539	0.98674
3935.10009	0.98695
3933.04628	0.98707
3930.99247	0.98708
3928.93866	0.98698
3926.88485	0.9869
3924.83104	0.98683
3922.77723	0.9867
3920.72342	0.98675
3918.66961	0.9869
3916.6158	0.98699
3914.56199	0.98699
3912.50818	0.98676
3910.45437	0.9865
3908.40056	0.98639
3906.34675	0.98618
3904.29294	0.98596
3902.23913	0.98618
3900.18532	0.98669
3898.13151	0.98695
3896.0777	0.98679
3894.02389	0.98669
3891.97008	0.98711
3889.91627	0.98739
3887.86246	0.98693
3885.80865	0.98648
3883.75484	0.98657
3881.70103	0.9867
3879.64722	0.98681
3877.59341	0.9869
3875.5396	0.9867
3873.48579	0.98632
3871.43198	0.98625
3869.37817	0.98667
3867.32436	0.98699
3865.27055	0.98684
3863.21674	0.98664
3861.16293	0.98687
3859.10912	0.98722
3857.05531	0.98724
3855.0015	0.98725
3852.94769	0.98767
3850.89388	0.9874
3848.84007	0.98669
3846.78626	0.98635
3844.73245	0.9863
3842.67864	0.98635
3840.62483	0.98677
3838.57102	0.98734
3836.51721	0.98735
3834.4634	0.98715
3832.40959	0.98703
3830.35578	0.98689
3828.30197	0.98712
3826.24816	0.98747
3824.19435	0.98721
3822.14054	0.98674
3820.08673	0.98681
3818.03292	0.98711
3815.97911	0.98722
3813.9253	0.98736
3811.87149	0.98742
3809.81768	0.98729
3807.76387	0.98711
3805.71006	0.98678
3803.65625	0.98627
3801.60244	0.98608
3799.54863	0.98651
3797.49482	0.98698
3795.44101	0.98718
3793.3872	0.98726
3791.33339	0.98724
3789.27958	0.98709
3787.22577	0.98699
3785.17196	0.98701
3783.11815	0.98712
3781.06434	0.98729
3779.01053	0.98739
3776.95672	0.98733
3774.90291	0.98726
3772.8491	0.98709
3770.79529	0.98689
3768.74148	0.98723
3766.68767	0.98776
3764.63386	0.98759
3762.58005	0.98701
3760.52624	0.98675
3758.47243	0.98697
3756.41862	0.98731
3754.36481	0.98737
3752.311	0.98728
3750.25719	0.9872
3748.20338	0.98703
3746.14957	0.98687
3744.09576	0.98677
3742.04195	0.98681
3739.98814	0.98694
3737.93433	0.98719
3735.88052	0.98725
3733.82671	0.98689
3731.7729	0.987
3729.71909	0.98745
3727.66528	0.98755
