Numero de onda	polipropileno.dpt
1390.42942	0.96193
1388.37561	0.95917
1386.3218	0.9499
1384.26799	0.92868
1382.21418	0.88975
1380.16037	0.8321
1378.10656	0.77385
1376.05275	0.75
1373.99894	0.78072
1371.94513	0.83813
1369.89132	0.88234
1367.83751	0.90454
1365.7837	0.9088
1363.72989	0.90214
1361.67608	0.89297
1359.62227	0.8906
1357.56846	0.89856
1355.51465	0.91426
1353.46084	0.93168
1351.40703	0.94588
1349.35322	0.95597
1347.29941	0.96299
1345.2456	0.96786
1343.19179	0.97106
1341.13798	0.97315
1339.08417	0.97443
1337.03036	0.97517
1334.97655	0.97566
1332.92274	0.9758
1330.86893	0.97569
1328.81512	0.97597
1326.7613	0.97701
1324.70749	0.97842
1322.65368	0.97947
1320.59987	0.98007
1318.54606	0.98028
1316.49225	0.98009
1314.43844	0.9796
1312.38463	0.97835
1310.33082	0.97537
1308.27701	0.97003
1306.2232	0.96258
1304.16939	0.9549
1302.11558	0.94895
1300.06177	0.94426
1298.00796	0.9396
1295.95415	0.93593
1293.90034	0.93557
1291.84653	0.93916
1289.79272	0.94504
1287.73891	0.95133
1285.6851	0.95653
1283.63129	0.95963
1281.57748	0.96031
1279.52367	0.95919
1277.46986	0.95749
1275.41605	0.95569
1273.36224	0.95304
1271.30843	0.94858
1269.25462	0.9424
1267.20081	0.93634
1265.147	0.93309
1263.09319	0.93313
1261.03938	0.93365
1258.98557	0.93194
1256.93176	0.92819
1254.87795	0.92434
1252.82414	0.92097
1250.77033	0.91681
1248.71652	0.9113
1246.66271	0.90517
1244.6089	0.89998
1242.55509	0.89862
1240.50128	0.90339
1238.44747	0.91314
1236.39366	0.92475
1234.33985	0.93621
1232.28604	0.94642
1230.23223	0.95436
1228.17842	0.95979
1226.12461	0.9631
1224.0708	0.96485
1222.01699	0.96573
1219.96318	0.96626
1217.90937	0.96674
1215.85556	0.96752
1213.80175	0.96873
1211.74794	0.97004
1209.69413	0.97106
1207.64032	0.97137
1205.58651	0.97059
1203.5327	0.96895
1201.47889	0.96658
1199.42508	0.96297
1197.37127	0.95769
1195.31746	0.95046
1193.26365	0.94072
1191.20984	0.9283
1189.15603	0.91409
1187.10222	0.90035
1185.04841	0.8899
1182.9946	0.88396
1180.94079	0.88185
1178.88698	0.88204
1176.83317	0.8823
1174.77936	0.88042
1172.72555	0.87572
1170.67174	0.86934
1168.61793	0.8639
1166.56412	0.86208
1164.51031	0.86505
1162.4565	0.87209
1160.40269	0.88137
1158.34888	0.89151
1156.29507	0.90223
1154.24126	0.91319
1152.18745	0.92367
1150.13364	0.93346
1148.07983	0.94277
1146.02602	0.95141
1143.97221	0.95853
1141.9184	0.96378
1139.86459	0.96745
1137.81078	0.96947
1135.75697	0.97002
1133.70316	0.97004
1131.64935	0.97019
1129.59554	0.97057
1127.54173	0.9716
1125.48792	0.97387
1123.43411	0.97651
1121.3803	0.97818
1119.32649	0.97863
1117.27268	0.97783
1115.21887	0.97557
1113.16506	0.97153
1111.11125	0.96554
1109.05744	0.95957
1107.00363	0.95712
1104.94982	0.9586
1102.89601	0.96133
1100.8422	0.96414
1098.78839	0.96748
1096.73458	0.97076
1094.68077	0.973
1092.62696	0.97459
1090.57315	0.97603
1088.51934	0.97707
1086.46553	0.97747
1084.41172	0.97752
1082.35791	0.97747
1080.3041	0.97731
1078.25029	0.97733
1076.19648	0.97752
1074.14267	0.97771
1072.08886	0.97729
1070.03505	0.97519
1067.98124	0.97173
1065.92743	0.96925
1063.87362	0.96927
1061.81981	0.97087
1059.766	0.97228
1057.71219	0.97182
1055.65838	0.96792
1053.60457	0.95903
1051.55076	0.94416
1049.49695	0.92619
1047.44314	0.91383
1045.38933	0.91331
1043.33552	0.92174
1041.28171	0.93349
1039.2279	0.94514
1037.17409	0.95483
1035.12028	0.96174
1033.06647	0.96607
1031.01265	0.96868
1028.95884	0.97087
1026.90503	0.97315
1024.85122	0.97535
1022.79741	0.97725
1020.7436	0.97845
1018.68979	0.97894
1016.63598	0.9796
1014.58217	0.98092
1012.52836	0.98176
1010.47455	0.98122
1008.42074	0.97951
1006.36693	0.97649
1004.31312	0.97065
1002.25931	0.96012
1000.2055	0.94603
998.15169	0.93633
996.09788	0.93949
994.04407	0.95251
991.99026	0.96519
989.93645	0.97291
987.88264	0.97665
985.82883	0.97708
983.77502	0.97454
981.72121	0.96944
979.6674	0.9602
977.61359	0.94532
975.55978	0.92808
973.50597	0.91758
971.45216	0.92159
969.39835	0.93582
967.34454	0.9479
965.29073	0.95186
963.23692	0.95187
961.18311	0.95427
959.1293	0.96008
957.07549	0.96619
955.02168	0.97062
952.96787	0.9737
950.91406	0.97625
948.86025	0.97856
946.80644	0.98049
944.75263	0.98176
942.69882	0.98237
940.64501	0.98273
938.5912	0.98349
936.53739	0.98461
934.48358	0.98566
932.42977	0.9865
930.37596	0.98727
928.32215	0.98777
926.26834	0.98757
924.21453	0.98702
922.16072	0.98663
920.10691	0.98598
918.0531	0.98465
915.99929	0.98284
913.94548	0.98095
911.89167	0.97966
909.83786	0.97931
907.78405	0.97923
905.73024	0.97791
903.67643	0.97398
901.62262	0.96813
899.56881	0.96415
897.515	0.9652
895.46119	0.9697
893.40738	0.97367
891.35357	0.97467
889.29976	0.97356
887.24595	0.97355
885.19214	0.97609
883.13833	0.97956
881.08452	0.98232
879.03071	0.98408
876.9769	0.98508
874.92309	0.98603
872.86928	0.98722
870.81547	0.98787
868.76166	0.98758
866.70785	0.98695
864.65404	0.98657
862.60023	0.98644
860.54642	0.98572
858.49261	0.98429
856.4388	0.98274
854.38499	0.98138
852.33118	0.98049
850.27737	0.97912
848.22356	0.9752
846.16975	0.96547
844.11594	0.94803
842.06213	0.93288
840.00832	0.93532
837.95451	0.95162
835.9007	0.96604
833.84689	0.97433
831.79308	0.97921
829.73927	0.98123
827.68546	0.98148
825.63165	0.98193
823.57784	0.98269
821.52403	0.98284
819.47022	0.98196
817.41641	0.97945
815.3626	0.97538
813.30879	0.97031
811.25498	0.96519
809.20117	0.96273
807.14736	0.96475
805.09355	0.97
803.03974	0.97582
800.98593	0.98008
798.93212	0.98298
796.87831	0.98529
794.8245	0.98676
792.77069	0.98777
790.71688	0.98897
788.66307	0.99036
786.60926	0.9913
784.55545	0.99148
782.50164	0.99156
780.44783	0.99245
778.39402	0.99349
776.34021	0.9934
774.2864	0.99314
772.23259	0.99379
770.17878	0.99445
768.12497	0.99414
766.07116	0.99363
764.01735	0.99364
761.96354	0.99366
759.90973	0.9938
757.85592	0.9942
755.80211	0.99435
753.7483	0.9942
751.69449	0.99383
749.64068	0.99269
747.58687	0.99076
745.53306	0.98936
743.47925	0.98949
741.42544	0.99011
739.37163	0.98949
737.31781	0.98703
735.264	0.98249
733.21019	0.97543
731.15638	0.96805
729.10257	0.96638
727.04876	0.97195
724.99495	0.97912
722.94114	0.98371
720.88733	0.9863
718.83352	0.9882
716.77971	0.98974
714.7259	0.99088
712.67209	0.99121
710.61828	0.99101
708.56447	0.99079
706.51066	0.99068
704.45685	0.99083
702.40304	0.99151
700.34923	0.9928
698.29542	0.99334
696.24161	0.99242
694.1878	0.99182
692.13399	0.99229
690.08018	0.99263
688.02637	0.99286
685.97256	0.99325
683.91875	0.99295
681.86494	0.99223
679.81113	0.99164
677.75732	0.99144
675.70351	0.99293
673.6497	0.99492
671.59589	0.99506
669.54208	0.9941
667.48827	0.99355
665.43446	0.99339
663.38065	0.99248
661.32684	0.99116
659.27303	0.99069
657.21922	0.99075
655.16541	0.99123
653.1116	0.99229
651.05779	0.99333
649.00398	0.99365
646.95017	0.99245
644.89636	0.99103
642.84255	0.99053
640.78874	0.99022
638.73493	0.99038
636.68112	0.99119
634.62731	0.9921
632.5735	0.9931
630.51969	0.9932
628.46588	0.99169
626.41207	0.99015
624.35826	0.98991
622.30445	0.99025
620.25064	0.99042
618.19683	0.99104
616.14302	0.99168
614.08921	0.99106
612.0354	0.99016
609.98159	0.98921
607.92778	0.98821
605.87397	0.98853
603.82016	0.98895
601.76635	0.98802
599.71254	0.98741
597.65873	0.98768
595.60492	0.98729
593.55111	0.98634
591.4973	0.98556
589.44349	0.98542
587.38968	0.98674
585.33587	0.98821
583.28206	0.98784
581.22825	0.98713
579.17444	0.98783
577.12063	0.9889
575.06682	0.98925
573.01301	0.98862
570.9592	0.98804
568.90539	0.98914
566.85158	0.99081
564.79777	0.9907
562.74396	0.99001
560.69015	0.99051
558.63634	0.99098
556.58253	0.99122
554.52872	0.9914
552.47491	0.99117
550.4211	0.99166
548.36729	0.99192
546.31348	0.99127
544.25967	0.99127
542.20586	0.99168
540.15205	0.9915
538.09824	0.99048
536.04443	0.98953
533.99062	0.98907
531.93681	0.98848
529.883	0.98799
527.82919	0.98748
525.77538	0.98746
523.72157	0.98896
521.66776	0.99009
519.61395	0.989
517.56014	0.9881
515.50633	0.98995
513.45252	0.99306
511.39871	0.99498
509.3449	0.99462
507.29109	0.99246
505.23728	0.99046
503.18347	0.99061
501.12966	0.99169
499.07585	0.99132
497.02204	0.98983
494.96823	0.98906
492.91442	0.98978
490.86061	0.99002
488.8068	0.98933
486.75299	0.98891
484.69918	0.98812
482.64537	0.98808
480.59156	0.99036
478.53775	0.99138
476.48394	0.98794
474.43013	0.98279
472.37632	0.97991
470.32251	0.98077
468.2687	0.98281
466.21489	0.98126
464.16108	0.97651
462.10727	0.9732
460.05346	0.97267
457.99965	0.97353
455.94584	0.97441
453.89203	0.9743
451.83822	0.97299
449.78441	0.973
447.7306	0.97705
445.67679	0.9831
443.62298	0.98691
441.56916	0.98629
439.51535	0.98489
437.46154	0.98674
435.40773	0.98872
433.35392	0.98927
431.30011	0.99062
429.2463	0.99053
427.19249	0.98673
425.13868	0.98294
423.08487	0.98195
421.03106	0.98009
418.97725	0.97867
416.92344	0.98261
414.86963	0.98707
412.81582	0.98972
410.76201	0.98918
408.7082	0.98507
406.65439	0.98123
404.60058	0.98131
402.54677	0.98471
400.49296	0.98903
398.43915	0.99428
KMeans Clustering	4.0
Spectral Clustering	0.0
Agglomerative Clustering	0.0
