Numero de onda	Muestra 682
3996.7144	0.97213
3994.66059	0.97197
3992.60678	0.97191
3990.55297	0.97165
3988.49916	0.97138
3986.44535	0.97163
3984.39154	0.97206
3982.33773	0.97215
3980.28391	0.97204
3978.2301	0.972
3976.17629	0.97222
3974.12248	0.97255
3972.06867	0.97239
3970.01486	0.97202
3967.96105	0.97216
3965.90724	0.97267
3963.85343	0.97307
3961.79962	0.97308
3959.74581	0.97291
3957.692	0.97269
3955.63819	0.97231
3953.58438	0.9721
3951.53057	0.97221
3949.47676	0.97252
3947.42295	0.97267
3945.36914	0.97226
3943.31533	0.97178
3941.26152	0.97235
3939.20771	0.97333
3937.1539	0.97354
3935.10009	0.97331
3933.04628	0.97302
3930.99247	0.97263
3928.93866	0.97229
3926.88485	0.97212
3924.83104	0.97253
3922.77723	0.9734
3920.72342	0.97356
3918.66961	0.97282
3916.6158	0.97235
3914.56199	0.97269
3912.50818	0.97304
3910.45437	0.9732
3908.40056	0.97343
3906.34675	0.97351
3904.29294	0.97366
3902.23913	0.97412
3900.18532	0.97401
3898.13151	0.97333
3896.0777	0.97288
3894.02389	0.97262
3891.97008	0.97233
3889.91627	0.97246
3887.86246	0.97335
3885.80865	0.97429
3883.75484	0.97433
3881.70103	0.97386
3879.64722	0.97353
3877.59341	0.97336
3875.5396	0.9732
3873.48579	0.97296
3871.43198	0.97233
3869.37817	0.97184
3867.32436	0.97247
3865.27055	0.97343
3863.21674	0.97376
3861.16293	0.97363
3859.10912	0.97363
3857.05531	0.9737
3855.0015	0.97368
3852.94769	0.97361
3850.89388	0.97366
3848.84007	0.97376
3846.78626	0.974
3844.73245	0.97456
3842.67864	0.97469
3840.62483	0.97348
3838.57102	0.97218
3836.51721	0.97234
3834.4634	0.97276
3832.40959	0.9729
3830.35578	0.97317
3828.30197	0.97294
3826.24816	0.97231
3824.19435	0.97216
3822.14054	0.97219
3820.08673	0.97243
3818.03292	0.97306
3815.97911	0.97332
3813.9253	0.97332
3811.87149	0.97379
3809.81768	0.97461
3807.76387	0.97496
3805.71006	0.97453
3803.65625	0.97399
3801.60244	0.97344
3799.54863	0.97309
3797.49482	0.97336
3795.44101	0.97381
3793.3872	0.97396
3791.33339	0.9741
3789.27958	0.97449
3787.22577	0.97484
3785.17196	0.97471
3783.11815	0.97435
3781.06434	0.97434
3779.01053	0.97445
3776.95672	0.97425
3774.90291	0.97395
3772.8491	0.97404
3770.79529	0.97457
3768.74148	0.97468
3766.68767	0.9743
3764.63386	0.97461
3762.58005	0.97557
3760.52624	0.97572
3758.47243	0.97462
3756.41862	0.974
3754.36481	0.97441
3752.311	0.97507
3750.25719	0.97551
3748.20338	0.97506
3746.14957	0.9743
3744.09576	0.97413
3742.04195	0.97408
3739.98814	0.97405
