Numero de onda	Muestra 422
3996.7144	0.98454
3994.66059	0.98373
3992.60678	0.9833
3990.55297	0.98373
3988.49916	0.98408
3986.44535	0.98339
3984.39154	0.98233
3982.33773	0.98223
3980.28391	0.98294
3978.2301	0.98328
3976.17629	0.98322
3974.12248	0.98335
3972.06867	0.9836
3970.01486	0.98407
3967.96105	0.98446
3965.90724	0.98394
3963.85343	0.98318
3961.79962	0.98312
3959.74581	0.98325
3957.692	0.98319
3955.63819	0.9834
3953.58438	0.98373
3951.53057	0.98412
3949.47676	0.98472
3947.42295	0.9845
3945.36914	0.98344
3943.31533	0.9832
3941.26152	0.98369
3939.20771	0.98381
3937.1539	0.98411
3935.10009	0.98471
3933.04628	0.98477
3930.99247	0.98461
3928.93866	0.98466
3926.88485	0.98429
3924.83104	0.98376
3922.77723	0.98384
3920.72342	0.98417
3918.66961	0.98422
3916.6158	0.98413
3914.56199	0.98408
3912.50818	0.984
3910.45437	0.9839
3908.40056	0.9838
3906.34675	0.98362
3904.29294	0.98341
3902.23913	0.98388
3900.18532	0.98474
3898.13151	0.98459
3896.0777	0.98398
3894.02389	0.98353
3891.97008	0.98322
3889.91627	0.98328
3887.86246	0.98323
3885.80865	0.98332
3883.75484	0.9844
3881.70103	0.98553
3879.64722	0.98563
3877.59341	0.98485
3875.5396	0.98428
3873.48579	0.98476
3871.43198	0.98581
3869.37817	0.9864
3867.32436	0.98604
3865.27055	0.9855
3863.21674	0.98535
3861.16293	0.98505
3859.10912	0.98492
3857.05531	0.98511
3855.0015	0.98496
3852.94769	0.98444
3850.89388	0.98436
3848.84007	0.98447
3846.78626	0.98437
3844.73245	0.9843
3842.67864	0.98462
3840.62483	0.9848
3838.57102	0.9844
3836.51721	0.98383
3834.4634	0.98338
3832.40959	0.9834
3830.35578	0.9843
3828.30197	0.98521
3826.24816	0.98491
3824.19435	0.98409
3822.14054	0.98446
3820.08673	0.98543
3818.03292	0.98511
3815.97911	0.98454
3813.9253	0.98475
3811.87149	0.98513
3809.81768	0.98522
3807.76387	0.98549
3805.71006	0.98597
3803.65625	0.98604
3801.60244	0.98583
3799.54863	0.98545
3797.49482	0.98474
3795.44101	0.98392
3793.3872	0.98367
3791.33339	0.98392
3789.27958	0.98447
3787.22577	0.98501
3785.17196	0.98503
3783.11815	0.98481
3781.06434	0.9847
3779.01053	0.98483
3776.95672	0.98462
3774.90291	0.98365
3772.8491	0.983
3770.79529	0.98337
3768.74148	0.98405
3766.68767	0.98448
3764.63386	0.98481
3762.58005	0.98467
3760.52624	0.98433
3758.47243	0.98438
3756.41862	0.98427
3754.36481	0.98381
3752.311	0.9836
3750.25719	0.98397
3748.20338	0.98449
3746.14957	0.9849
3744.09576	0.98515
3742.04195	0.9851
3739.98814	0.9848
3737.93433	0.98438
3735.88052	0.98418
3733.82671	0.98484
3731.7729	0.98562
3729.71909	0.98561
3727.66528	0.98552
3725.61147	0.98566
3723.55766	0.98575
3721.50385	0.98615
3719.45004	0.98621
3717.39623	0.98512
3715.34242	0.98377
3713.28861	0.98302
3711.2348	0.98254
3709.18099	0.98104
3707.12718	0.97906
3705.07337	0.97772
3703.01956	0.97676
3700.96575	0.97546
3698.91194	0.97428
3696.85813	0.97392
3694.80432	0.97414
3692.75051	0.97461
3690.6967	0.9755
3688.64289	0.97675
3686.58907	0.97758
3684.53526	0.97802
3682.48145	0.97851
3680.42764	0.97916
3678.37383	0.97944
3676.32002	0.97885
3674.26621	0.97767
3672.2124	0.97647
3670.15859	0.9759
3668.10478	0.97663
3666.05097	0.97709
3663.99716	0.97665
3661.94335	0.97596
3659.88954	0.97558
3657.83573	0.97575
3655.78192	0.9757
3653.72811	0.97466
3651.6743	0.97352
3649.62049	0.97345
3647.56668	0.97439
3645.51287	0.97438
3643.45906	0.97381
3641.40525	0.97329
3639.35144	0.97273
3637.29763	0.97217
3635.24382	0.97117
3633.19001	0.97005
3631.1362	0.97027
3629.08239	0.97211
3627.02858	0.97261
3624.97477	0.97114
3622.92096	0.97002
3620.86715	0.97
3618.81334	0.97048
3616.75953	0.97036
3614.70572	0.96991
3612.65191	0.96964
3610.5981	0.96937
3608.54429	0.96924
3606.49048	0.96971
3604.43667	0.97024
3602.38286	0.97035
3600.32905	0.97032
3598.27524	0.97041
3596.22143	0.97033
3594.16762	0.96962
3592.11381	0.96885
3590.06	0.96849
3588.00619	0.96822
3585.95238	0.96813
3583.89857	0.96814
3581.84476	0.96776
3579.79095	0.96715
3577.73714	0.9669
3575.68333	0.96669
3573.62952	0.96641
3571.57571	0.96665
3569.5219	0.96687
3567.46809	0.9664
3565.41428	0.966
3563.36047	0.9661
3561.30666	0.96568
3559.25285	0.96465
3557.19904	0.96377
3555.14523	0.96325
3553.09142	0.9629
3551.03761	0.96267
3548.9838	0.96286
3546.92999	0.9636
3544.87618	0.96412
3542.82237	0.96377
3540.76856	0.96317
3538.71475	0.96257
3536.66094	0.96194
3534.60713	0.96155
3532.55332	0.96101
3530.49951	0.96013
3528.4457	0.95983
3526.39189	0.96056
3524.33808	0.96169
3522.28427	0.9622
3520.23046	0.96204
3518.17665	0.96189
3516.12284	0.96176
3514.06903	0.96163
3512.01522	0.96167
3509.96141	0.96162
3507.9076	0.96146
3505.85379	0.96153
3503.79998	0.96172
3501.74617	0.96173
3499.69236	0.96149
3497.63855	0.96128
3495.58474	0.9612
3493.53093	0.96112
3491.47712	0.96121
3489.42331	0.96116
3487.3695	0.96056
3485.31569	0.96015
3483.26188	0.96054
3481.20807	0.961
3479.15426	0.96072
3477.10045	0.95998
3475.04664	0.9595
3472.99283	0.95944
3470.93902	0.95928
3468.88521	0.9588
3466.8314	0.95848
3464.77759	0.95863
3462.72378	0.95884
3460.66997	0.95882
3458.61616	0.9588
3456.56235	0.95891
3454.50854	0.95883
3452.45473	0.95847
3450.40092	0.95802
3448.34711	0.95767
3446.2933	0.95763
3444.23949	0.95763
3442.18568	0.95728
3440.13187	0.95675
3438.07806	0.95646
3436.02425	0.95622
3433.97044	0.95582
3431.91663	0.95588
3429.86282	0.95644
3427.80901	0.95634
3425.7552	0.95555
3423.70139	0.95496
3421.64758	0.95448
3419.59377	0.95407
3417.53996	0.95398
3415.48615	0.95415
3413.43234	0.95438
3411.37853	0.95394
3409.32472	0.9528
3407.27091	0.95186
3405.2171	0.95146
3403.16329	0.95174
3401.10948	0.95239
3399.05567	0.95274
3397.00186	0.95285
3394.94805	0.95288
3392.89424	0.95268
3390.84042	0.95238
3388.78661	0.95237
3386.7328	0.95248
3384.67899	0.9524
3382.62518	0.95231
3380.57137	0.95218
3378.51756	0.95198
3376.46375	0.95203
3374.40994	0.95234
3372.35613	0.95279
3370.30232	0.9533
3368.24851	0.95359
3366.1947	0.95357
3364.14089	0.95375
3362.08708	0.95411
3360.03327	0.95388
3357.97946	0.95356
3355.92565	0.95425
3353.87184	0.95508
3351.81803	0.95486
3349.76422	0.95417
3347.71041	0.95353
3345.6566	0.95304
3343.60279	0.95318
3341.54898	0.95374
3339.49517	0.95409
3337.44136	0.95456
3335.38755	0.95496
3333.33374	0.95474
3331.27993	0.95462
3329.22612	0.95479
3327.17231	0.95451
3325.1185	0.95421
3323.06469	0.95448
3321.01088	0.95494
3318.95707	0.95547
3316.90326	0.95588
3314.84945	0.95575
3312.79564	0.95563
3310.74183	0.95577
3308.68802	0.95586
3306.63421	0.95578
3304.5804	0.95583
3302.52659	0.95628
3300.47278	0.95654
3298.41897	0.95642
3296.36516	0.95633
3294.31135	0.95631
3292.25754	0.95611
3290.20373	0.9559
3288.14992	0.95621
3286.09611	0.95696
3284.0423	0.95756
3281.98849	0.95743
3279.93468	0.95651
3277.88087	0.95583
3275.82706	0.95591
3273.77325	0.95614
3271.71944	0.95641
3269.66563	0.95683
3267.61182	0.95717
3265.55801	0.95756
3263.5042	0.95773
3261.45039	0.95757
3259.39658	0.95745
3257.34277	0.95737
3255.28896	0.95742
3253.23515	0.95764
3251.18134	0.95786
3249.12753	0.9581
3247.07372	0.95839
3245.01991	0.95867
3242.9661	0.95906
3240.91229	0.95946
3238.85848	0.9595
3236.80467	0.95939
3234.75086	0.95961
3232.69705	0.95977
3230.64324	0.95947
3228.58943	0.95933
3226.53562	0.95976
3224.48181	0.96022
3222.428	0.96024
3220.37419	0.96028
3218.32038	0.96077
3216.26657	0.96118
3214.21276	0.96131
3212.15895	0.96159
3210.10514	0.96214
3208.05133	0.96271
3205.99752	0.96283
3203.94371	0.96261
3201.8899	0.96244
3199.83609	0.96232
3197.78228	0.96268
3195.72847	0.96356
3193.67466	0.96406
3191.62085	0.96383
3189.56704	0.96351
3187.51323	0.96357
3185.45942	0.96401
3183.40561	0.96463
3181.3518	0.96495
3179.29799	0.96468
3177.24418	0.9646
3175.19037	0.96524
3173.13656	0.9659
3171.08275	0.96606
3169.02894	0.96622
3166.97513	0.96654
3164.92132	0.96644
3162.86751	0.96597
3160.8137	0.96607
3158.75989	0.96695
3156.70608	0.96775
3154.65227	0.96801
3152.59846	0.96806
3150.54465	0.96816
3148.49084	0.96836
3146.43703	0.96883
3144.38322	0.96956
3142.32941	0.96997
3140.2756	0.96976
3138.22179	0.96931
3136.16798	0.96899
3134.11417	0.96897
3132.06036	0.96913
3130.00655	0.96947
3127.95274	0.96994
3125.89893	0.96989
3123.84512	0.96973
3121.79131	0.97035
3119.7375	0.97117
3117.68369	0.97154
3115.62988	0.97161
3113.57607	0.97149
3111.52226	0.97144
3109.46845	0.97165
3107.41464	0.97163
3105.36083	0.97127
3103.30702	0.97112
3101.25321	0.97114
3099.1994	0.97097
3097.14559	0.97101
3095.09177	0.97156
3093.03796	0.97196
3090.98415	0.9719
3088.93034	0.97181
3086.87653	0.97192
3084.82272	0.9722
3082.76891	0.97252
3080.7151	0.97288
3078.66129	0.97295
3076.60748	0.97262
3074.55367	0.97255
3072.49986	0.9731
3070.44605	0.97375
3068.39224	0.97399
3066.33843	0.97407
3064.28462	0.97443
3062.23081	0.97497
3060.177	0.97477
3058.12319	0.97401
3056.06938	0.97374
3054.01557	0.97366
3051.96176	0.97359
3049.90795	0.97421
3047.85414	0.97515
3045.80033	0.97538
3043.74652	0.97512
3041.69271	0.97503
3039.6389	0.975
3037.58509	0.97493
3035.53128	0.9751
3033.47747	0.9755
3031.42366	0.97568
3029.36985	0.97553
3027.31604	0.97563
3025.26223	0.97601
3023.20842	0.97609
3021.15461	0.97628
3019.1008	0.97675
3017.04699	0.97703
3014.99318	0.97694
3012.93937	0.9765
3010.88556	0.9764
3008.83175	0.97686
3006.77794	0.97701
3004.72413	0.97665
3002.67032	0.97637
3000.61651	0.97654
2998.5627	0.97711
2996.50889	0.97754
2994.45508	0.97744
2992.40127	0.97718
2990.34746	0.97721
2988.29365	0.97737
2986.23984	0.9773
2984.18603	0.97695
2982.13222	0.97654
2980.07841	0.97631
2978.0246	0.97629
2975.97079	0.97635
2973.91698	0.97654
2971.86317	0.97653
2969.80936	0.97606
2967.75555	0.97558
2965.70174	0.97525
2963.64793	0.97469
2961.59412	0.97405
2959.54031	0.97359
2957.4865	0.97312
2955.43269	0.97261
2953.37888	0.97208
2951.32507	0.97161
2949.27126	0.97141
2947.21745	0.97117
2945.16364	0.97033
2943.10983	0.96838
2941.05602	0.96546
2939.00221	0.96209
2936.9484	0.95823
2934.89459	0.95385
2932.84078	0.94887
2930.78697	0.94267
2928.73316	0.93506
2926.67935	0.92579
2924.62554	0.91413
2922.57173	0.90015
2920.51792	0.88491
2918.46411	0.87033
2916.4103	0.85991
2914.35649	0.85746
2912.30268	0.86343
2910.24887	0.87416
2908.19506	0.88566
2906.14125	0.89572
2904.08744	0.90343
2902.03363	0.90907
2899.97982	0.91344
2897.92601	0.91708
2895.8722	0.92044
2893.81839	0.92389
2891.76458	0.92737
2889.71077	0.93088
2887.65696	0.93454
2885.60315	0.9384
2883.54934	0.94226
2881.49553	0.9457
2879.44172	0.94875
2877.38791	0.95171
2875.3341	0.95457
2873.28029	0.95713
2871.22648	0.95923
2869.17267	0.96062
2867.11886	0.96118
2865.06505	0.9608
2863.01124	0.95925
2860.95743	0.95612
2858.90362	0.9507
2856.84981	0.94195
2854.796	0.92852
2852.74219	0.90979
2850.68838	0.88865
2848.63457	0.87307
2846.58076	0.87088
2844.52695	0.88113
2842.47314	0.89632
2840.41933	0.91085
2838.36552	0.92285
2836.31171	0.93231
2834.2579	0.9394
2832.20409	0.94477
2830.15028	0.94929
2828.09647	0.95297
2826.04266	0.95584
2823.98885	0.9581
2821.93504	0.96012
2819.88123	0.96208
2817.82742	0.96349
2815.77361	0.9644
2813.7198	0.96549
2811.66599	0.9668
2809.61218	0.96784
2807.55837	0.96835
2805.50456	0.96871
2803.45075	0.96921
2801.39693	0.96995
2799.34312	0.97088
2797.28931	0.97149
2795.2355	0.97175
2793.18169	0.97218
2791.12788	0.97252
2789.07407	0.97267
2787.02026	0.97313
2784.96645	0.97365
2782.91264	0.97372
2780.85883	0.97382
2778.80502	0.97453
2776.75121	0.9752
2774.6974	0.97505
2772.64359	0.97474
2770.58978	0.97517
2768.53597	0.97604
2766.48216	0.97672
2764.42835	0.97697
2762.37454	0.97678
2760.32073	0.97659
2758.26692	0.97677
2756.21311	0.97705
2754.1593	0.97716
2752.10549	0.97715
2750.05168	0.97711
2747.99787	0.97695
2745.94406	0.97684
2743.89025	0.97705
2741.83644	0.97719
2739.78263	0.97714
2737.72882	0.97731
2735.67501	0.97773
2733.6212	0.978
2731.56739	0.97794
2729.51358	0.97778
2727.45977	0.97768
2725.40596	0.97767
2723.35215	0.97772
2721.29834	0.97786
2719.24453	0.97817
2717.19072	0.97838
2715.13691	0.97833
2713.0831	0.97834
2711.02929	0.97856
2708.97548	0.97867
2706.92167	0.97858
2704.86786	0.97856
2702.81405	0.97889
2700.76024	0.97933
2698.70643	0.97955
2696.65262	0.97962
2694.59881	0.97948
2692.545	0.97921
2690.49119	0.97903
2688.43738	0.97886
2686.38357	0.97878
2684.32976	0.97891
2682.27595	0.9791
2680.22214	0.97927
2678.16833	0.97931
2676.11452	0.97921
2674.06071	0.97923
2672.0069	0.97952
2669.95309	0.97985
2667.89928	0.97984
2665.84547	0.97953
2663.79166	0.97935
2661.73785	0.97945
2659.68404	0.97958
2657.63023	0.97974
2655.57642	0.97976
2653.52261	0.97939
2651.4688	0.97915
2649.41499	0.97942
2647.36118	0.97981
2645.30737	0.98003
2643.25356	0.98021
2641.19975	0.98046
2639.14594	0.98065
2637.09213	0.98066
2635.03832	0.98069
2632.98451	0.98073
2630.9307	0.98062
2628.87689	0.98047
2626.82308	0.98016
2624.76927	0.97986
2622.71546	0.98008
2620.66165	0.98062
2618.60784	0.98087
2616.55403	0.98091
2614.50022	0.98116
2612.44641	0.98155
2610.3926	0.98176
2608.33879	0.98182
2606.28498	0.98194
2604.23117	0.98224
2602.17736	0.98241
2600.12355	0.98186
2598.06974	0.98105
2596.01593	0.9809
2593.96212	0.98126
2591.90831	0.98156
2589.8545	0.9817
2587.80069	0.98193
2585.74688	0.98201
2583.69307	0.98178
2581.63926	0.98187
2579.58545	0.98205
2577.53164	0.98201
2575.47783	0.98229
2573.42402	0.98241
2571.37021	0.98204
2569.3164	0.98191
2567.26259	0.98215
2565.20878	0.98214
2563.15497	0.98192
2561.10116	0.98198
2559.04735	0.98222
2556.99354	0.98232
2554.93973	0.98231
2552.88592	0.98297
2550.83211	0.98403
2548.7783	0.98403
2546.72449	0.98311
2544.67068	0.98245
2542.61687	0.98207
2540.56306	0.98176
2538.50925	0.98173
2536.45544	0.98189
2534.40163	0.98207
2532.34782	0.98195
2530.29401	0.98163
2528.2402	0.98183
2526.18639	0.98265
2524.13258	0.98319
2522.07877	0.98315
2520.02496	0.98295
2517.97115	0.98291
2515.91734	0.98314
2513.86353	0.98306
2511.80972	0.98301
2509.75591	0.98347
2507.7021	0.98359
2505.64828	0.98321
2503.59447	0.98278
2501.54066	0.9825
2499.48685	0.98254
2497.43304	0.98273
2495.37923	0.98303
2493.32542	0.98335
2491.27161	0.98378
2489.2178	0.98438
2487.16399	0.98452
2485.11018	0.984
2483.05637	0.98339
2481.00256	0.98324
2478.94875	0.98347
2476.89494	0.98382
2474.84113	0.98439
2472.78732	0.98502
2470.73351	0.98502
2468.6797	0.98445
2466.62589	0.98439
2464.57208	0.98487
2462.51827	0.98496
2460.46446	0.98435
2458.41065	0.98372
2456.35684	0.98333
2454.30303	0.98306
2452.24922	0.98323
2450.19541	0.98368
2448.1416	0.98381
2446.08779	0.98354
2444.03398	0.98327
2441.98017	0.98315
2439.92636	0.98308
2437.87255	0.98321
2435.81874	0.98353
2433.76493	0.984
2431.71112	0.9844
2429.65731	0.98398
2427.6035	0.98337
2425.54969	0.98402
2423.49588	0.98514
2421.44207	0.98514
2419.38826	0.9845
2417.33445	0.98431
2415.28064	0.98425
2413.22683	0.98401
2411.17302	0.98373
2409.11921	0.98364
2407.0654	0.98429
2405.01159	0.98502
2402.95778	0.98506
2400.90397	0.98484
2398.85016	0.98466
2396.79635	0.98444
2394.74254	0.98417
2392.68873	0.98389
2390.63492	0.98388
2388.58111	0.98384
2386.5273	0.98366
2384.47349	0.98372
2382.41968	0.98387
2380.36587	0.98389
2378.31206	0.98371
2376.25825	0.98368
2374.20444	0.98423
2372.15063	0.985
2370.09682	0.9857
2368.04301	0.98671
2365.9892	0.98701
2363.93539	0.98536
2361.88158	0.98391
2359.82777	0.98418
2357.77396	0.98474
2355.72015	0.98402
2353.66634	0.98267
2351.61253	0.98255
2349.55872	0.98296
2347.50491	0.98303
2345.4511	0.98328
2343.39729	0.98337
2341.34348	0.983
2339.28967	0.98275
2337.23586	0.98238
2335.18205	0.98226
2333.12824	0.98302
2331.07443	0.984
2329.02062	0.9836
2326.96681	0.98242
2324.913	0.98216
2322.85919	0.98223
2320.80538	0.98183
2318.75157	0.98167
2316.69776	0.98235
2314.64395	0.9833
2312.59014	0.98385
2310.53633	0.98404
2308.48252	0.98381
2306.42871	0.98346
2304.3749	0.98353
2302.32109	0.98383
2300.26728	0.98415
2298.21347	0.98437
2296.15966	0.98439
2294.10585	0.98408
2292.05204	0.98301
2289.99823	0.98153
2287.94442	0.98136
2285.89061	0.98285
2283.8368	0.98397
2281.78299	0.98399
2279.72918	0.98384
2277.67537	0.98387
2275.62156	0.98379
2273.56775	0.98351
2271.51394	0.98374
2269.46013	0.98483
2267.40632	0.98597
2265.35251	0.98649
2263.2987	0.98589
2261.24489	0.98465
2259.19108	0.98409
2257.13727	0.9838
2255.08346	0.98367
2253.02965	0.98403
2250.97584	0.98433
2248.92203	0.98441
2246.86822	0.98399
2244.81441	0.98369
2242.7606	0.98445
2240.70679	0.98474
2238.65298	0.98373
2236.59917	0.9837
2234.54536	0.98488
2232.49155	0.98472
2230.43774	0.9832
2228.38393	0.9829
2226.33012	0.98466
2224.27631	0.98645
2222.2225	0.9864
2220.16869	0.98572
2218.11488	0.98593
2216.06107	0.98696
2214.00726	0.98864
2211.95344	0.99022
2209.89963	0.99065
2207.84582	0.98958
2205.79201	0.98782
2203.7382	0.98687
2201.68439	0.98583
2199.63058	0.98417
2197.57677	0.98429
2195.52296	0.98505
2193.46915	0.98465
2191.41534	0.98525
2189.36153	0.98705
2187.30772	0.98753
2185.25391	0.98604
2183.2001	0.98429
2181.14629	0.98435
2179.09248	0.98622
2177.03867	0.9872
2174.98486	0.98622
2172.93105	0.9853
2170.87724	0.98663
2168.82343	0.98835
2166.76962	0.98748
2164.71581	0.98617
2162.662	0.98691
2160.60819	0.98952
2158.55438	0.99207
2156.50057	0.99186
2154.44676	0.99036
2152.39295	0.9896
2150.33914	0.9879
2148.28533	0.98483
2146.23152	0.98387
2144.17771	0.9851
2142.1239	0.98507
2140.07009	0.98448
2138.01628	0.98496
2135.96247	0.98583
2133.90866	0.98656
2131.85485	0.98705
2129.80104	0.98774
2127.74723	0.9882
2125.69342	0.98769
2123.63961	0.98676
2121.5858	0.98632
2119.53199	0.98668
2117.47818	0.98736
2115.42437	0.98742
2113.37056	0.98659
2111.31675	0.98579
2109.26294	0.98536
2107.20913	0.98548
2105.15532	0.98647
2103.10151	0.98774
2101.0477	0.98822
2098.99389	0.98715
2096.94008	0.98572
2094.88627	0.98654
2092.83246	0.98892
2090.77865	0.98928
2088.72484	0.98757
2086.67103	0.98641
2084.61722	0.98607
2082.56341	0.98549
2080.5096	0.98479
2078.45579	0.98453
2076.40198	0.98456
2074.34817	0.98468
2072.29436	0.98503
2070.24055	0.98612
2068.18674	0.98682
2066.13293	0.98592
2064.07912	0.98589
2062.02531	0.9881
2059.9715	0.9895
2057.91769	0.98799
2055.86388	0.98546
2053.81007	0.98453
2051.75626	0.98503
2049.70245	0.98555
2047.64864	0.98595
2045.59483	0.98674
2043.54102	0.98767
2041.48721	0.98744
2039.4334	0.98572
2037.37959	0.98487
2035.32578	0.9862
2033.27197	0.98836
2031.21816	0.99075
2029.16435	0.99261
2027.11054	0.99183
2025.05673	0.99026
2023.00292	0.98962
2020.94911	0.98743
2018.8953	0.9852
2016.84149	0.98561
2014.78768	0.98698
2012.73387	0.98778
2010.68006	0.98907
2008.62625	0.99045
2006.57244	0.9901
2004.51863	0.98905
2002.46482	0.98835
2000.41101	0.98781
1998.3572	0.98839
1996.30339	0.9903
1994.24958	0.99108
1992.19577	0.9903
1990.14196	0.98915
1988.08815	0.98724
1986.03434	0.98609
1983.98053	0.98635
1981.92672	0.98661
1979.87291	0.98713
1977.8191	0.98692
1975.76529	0.98441
1973.71148	0.98248
1971.65767	0.98324
1969.60386	0.98503
1967.55005	0.98656
1965.49624	0.98754
1963.44243	0.98786
1961.38862	0.98768
1959.33481	0.98693
1957.281	0.98549
1955.22719	0.98454
1953.17338	0.98554
1951.11957	0.98777
1949.06576	0.98974
1947.01195	0.99068
1944.95814	0.98932
1942.90433	0.98682
1940.85052	0.98634
1938.79671	0.98693
1936.7429	0.98716
1934.68909	0.98744
1932.63528	0.98751
1930.58147	0.98741
1928.52766	0.98668
1926.47385	0.9853
1924.42004	0.9852
1922.36623	0.98649
1920.31242	0.98775
1918.25861	0.98865
1916.20479	0.98866
1914.15098	0.98773
1912.09717	0.98673
1910.04336	0.98648
1907.98955	0.98697
1905.93574	0.98733
1903.88193	0.98681
1901.82812	0.98577
1899.77431	0.98526
1897.7205	0.98541
1895.66669	0.98549
1893.61288	0.98553
1891.55907	0.98618
1889.50526	0.98724
1887.45145	0.98769
1885.39764	0.98748
1883.34383	0.98742
1881.29002	0.98747
1879.23621	0.98695
1877.1824	0.98611
1875.12859	0.98594
1873.07478	0.98659
1871.02097	0.98728
1868.96716	0.98711
1866.91335	0.98624
1864.85954	0.98587
1862.80573	0.98614
1860.75192	0.98643
1858.69811	0.98632
1856.6443	0.9863
1854.59049	0.98665
1852.53668	0.9868
1850.48287	0.98672
1848.42906	0.98681
1846.37525	0.98708
1844.32144	0.98716
1842.26763	0.98645
1840.21382	0.98556
1838.16001	0.98576
1836.1062	0.9868
1834.05239	0.98718
1831.99858	0.98675
1829.94477	0.98641
1827.89096	0.98663
1825.83715	0.98693
1823.78334	0.98674
1821.72953	0.98664
1819.67572	0.98679
1817.62191	0.98655
1815.5681	0.98633
1813.51429	0.98642
1811.46048	0.98627
